compound	no_of_compounds	well	dose_recode	median_score	p_value
dexniguldipine	2	O23	2	-0.0299775945129899	0.916
dextromethorphan	3	G11	2	-0.0291305494837099	0.887
diacerein	3	F23	2	0.032191409215832	0.384
diazepam	3	E17	2	-0.0028145993492176	0.693
diazoxide	3	P23	2	0.628523307423467	0.033
diclofenac	3	C11	2	0.0368848216493418	0.145
diclofensine	3	M17	2	0.1139910003634567	0.002
dicloxacillin	3	H05	2	0.0129657244569699	0.473
dicoumarol	3	G23	2	0.0625607956070708	0.105
dideoxyadenosine	3	K17	2	-0.0030293179954219	0.632
dienogest	3	J05	2	0.0621121815252042	0.043
diethylcarbamazine	3	C11	2	0.0551888941166665	0.053
diethylstilbestrol	3	C17	2	0.009749756277591	0.502
diflunisal	3	G11	2	-0.0160688656941315	0.764
dihydroergocristine	3	O17	2	0.0567655060806697	0.053
dihydroergotamine	3	N23	2	0.0520778569713343	0.246
dilazep	3	N23	2	0.0650464083246604	0.157
diltiazem	3	F17	2	0.0539965497878537	0.054
dimesna	3	O11	2	0.0125268125540479	0.421
dimethyl-fumarate	3	A11	2	0.100524765968411	0.017
diminazene-aceturate	3	C11	2	-0.0009230027913282	0.591
dinaciclib	3	J05	2	0.3758884916770252	0.0
dinoprost	3	A11	2	0.0840648611914347	0.03
diosmin	3	E17	2	-0.0303833529385897	0.924
diphenidol	3	H11	2	0.0009345397019532	0.55
dipraglurant	2	I17	2	0.1101664066204371	0.019
dipyridamole	3	P17	2	0.0288795760951207	0.371
disopyramide	3	M23	2	0.1180270598806265	0.564
disulfiram	3	E23	2	0.3029046162636265	0.001
dmp-777	3	L11	2	0.0157011792914635	0.312
docetaxel	3	H17	2	0.7727598072848618	0.0
dofequidar	3	N05	2	0.0413687961093059	0.191
dolutegravir	3	P11	2	0.0430830206935421	0.397
donepezil	3	L11	2	0.0391814833286811	0.095
donitriptan	3	I17	2	0.0702282740652779	0.036
dopamine	2	O11	2	0.0600399169402555	0.143
doramapimod	2	C05	2	0.1517588701142153	0.005
dorzolamide	3	K17	2	0.0041663319813304	0.541
doxapram	3	F05	2	0.0761079074093208	0.026
doxazosin	3	H11	2	0.0343403856793226	0.136
doxepin	3	N05	2	0.1265535534559629	0.0
doxifluridine	3	H23	2	0.0024784369843368	0.746
doxofylline	3	J11	2	0.0184140543621275	0.3
doxorubicin	3	L23	2	0.5874637890105309	0.0
doxycycline-hyclate	2	D11	2	0.0647544978493026	0.075
dpcpx	3	I05	2	0.0190616796053928	0.417
dpi-201106	3	H23	2	0.0052671899226234	0.724
dronedarone	3	G05	2	-0.0110732867178268	0.801
droperidol	3	J05	2	0.0205939295593883	0.389
drospirenone	4	E11	2	-0.0401381602218574	0.999
du-728	3	E11	2	0.0389555931052007	0.128
duloxetine	3	L17	2	0.0072675418283146	0.445
dutasteride	3	L05	2	0.0495929833626603	0.094
e-2012	3	O17	2	0.0743825890418748	0.018
ebselen	3	L23	2	0.0321710313405273	0.403
econazole	3	D17	2	0.1384475123302387	0.0
edoxaban	3	K23	2	0.1427517272560622	0.048
edoxudine	3	E23	2	0.0393222768190351	0.391
efaproxiral	2	B11	2	0.0309622822553433	0.309
efavirenz	2	G23	2	0.0041595862916975	0.681
eflornithine	3	L23	2	0.057097047682776	0.154
elesclomol	3	O17	2	0.3088452953771177	0.0
ellagic-acid	3	P17	2	0.0810034093123474	0.027
emd-1214063	3	P11	2	0.0689707135153841	0.135
emd-53998	3	L05	2	0.0034362196364573	0.612
emedastine	3	M17	2	0.0447727932741933	0.117
emtricitabine	3	O23	2	0.096571627823456	0.024
enalapril	3	H05	2	0.0606148170304995	0.043
enoxacin	2	L23	2	0.317098183848219	0.004
entecavir	3	C05	2	0.0316560336140302	0.166
entinostat	3	A23	2	0.2230362588462681	0.0
enzalutamide	3	I23	2	0.1616424560204357	0.0
enzastaurin	2	P05	2	-0.0209086589386716	0.847
eperezolid	3	H11	2	0.1930140911528826	0.0
epinastine	3	M11	2	0.0046112959976045	0.541
epinephrine	3	E05	2	0.0469475297225879	0.084
epirizole	2	E23	2	0.0133247569964997	0.667
epirubicin	3	E11	2	0.7943114032581641	0.0
epitiostanol	4	J23	2	0.259062969008178	0.0
epothilone-b	3	C11	2	0.7566522268683555	0.0
equol	3	L05	2	0.0524948968351483	0.083
ercalcitriol	3	J23	2	0.0222530617514492	0.553
erlotinib	3	G05	2	0.1699962862691079	0.0
erteberel	3	B23	2	0.3920928089252712	0.004
erythromycin	5	G11	2	0.0016394101168555	0.657
escitalopram	3	H23	2	0.1004401356672446	0.005
esmolol	3	M17	2	0.0191891781220412	0.368
estramustine	3	H11	2	0.0357399840728295	0.126
estramustine-phosphate	4	A11	2	0.0787727407970242	0.012
estriol	3	P17	2	0.0756335388887089	0.035
estrone	2	C17	2	0.0656165903155914	0.129
etacrynic-acid	3	H11	2	0.024007265079475	0.243
etanidazole	3	K17	2	0.0206665268829682	0.284
etazolate	3	J05	2	0.0548543854356144	0.075
ethinyl-estradiol	3	K05	2	0.0129386908468471	0.477
ethylenediaminetetraacetic-acid	3	B11	2	0.1333398206018782	0.001
etizolam	3	D11	2	0.0256645566310338	0.194
etodolac	3	J05	2	0.0814467918275597	0.01
etofylline-clofibrate	3	N17	2	0.0032807241754526	0.56
etomidate	3	O17	2	0.0868650292875763	0.008
etomoxir	3	E17	2	0.0518976443868912	0.084
etoposide	3	P23	2	0.4659806947266305	0.22
etoricoxib	3	K05	2	0.0268426346594663	0.31
etravirine	3	I11	2	0.0449255892671634	0.088
eugenol	3	M05	2	0.0481363664783891	0.266
everolimus	3	H05	2	0.2661702803145687	0.0
evp-6124	3	M05	2	0.0345686538839646	0.365
exalamide	3	C11	2	0.0552721811484437	0.053
exemestane	2	A23	2	0.080907956224338	0.133
exherin	3	H17	2	0.0639277129772141	0.018
fadrozole	3	N17	2	0.0159796492572186	0.387
famciclovir	3	B23	2	0.0525453386638406	0.287
famotidine	4	D23	2	0.0393958504654468	0.209
faropenem	3	M05	2	0.0778779860214597	0.135
fasudil	3	L05	2	0.1152793189490885	0.001
favipiravir	3	B23	2	0.2460035847692338	0.015
fdcyd	3	P05	2	0.6440491284526249	0.0
febuxostat	2	I17	2	-0.0688317954067231	0.986
felbinac	3	P17	2	0.0762055404375719	0.035
felodipine	3	G11	2	0.0257482051039144	0.262
fenobam	3	O17	2	0.1473250223697007	0.0
fenoterol	3	I05	2	0.0775503966226461	0.01
fenticonazole	3	N23	2	0.1201255563532111	0.001
fexofenadine	3	L11	2	0.0739214067446524	0.003
fiacitabine	3	L23	2	0.0119919188037668	0.672
fidarestat	3	G11	2	0.0050645747497571	0.529
fidaxomicin	3	D17	2	0.0062536180462875	0.55
filgotinib	3	H17	2	0.0063748239077268	0.452
finasteride	3	A17	2	0.1794040234951375	0.007
fipronil	3	O23	2	0.0333057051252808	0.439
firategrast	3	L05	2	0.0959767904987781	0.006
flavoxate	2	H17	2	-0.0359639722262768	0.856
flecainide	3	I05	2	0.0063462235616534	0.588
floxuridine	3	P17	2	0.8201792928577205	0.0
fluconazole	3	G23	2	0.0187999611474795	0.593
fludarabine-phosphate	3	K23	2	0.0700145017126445	0.172
fludroxycortide	3	N11	2	0.5826344432035104	0.0
flumatinib	3	F05	2	0.067856124327711	0.038
flumazenil	3	M05	2	0.0330807968571245	0.386
fluocinonide	3	P11	2	0.2518364299083774	0.0
fluorometholone	3	G05	2	0.3744717918934001	0.0
fluorouracil	3	J23	2	0.1208360964880997	0.001
fluoxetine	3	A17	2	0.0956753095558792	0.043
fluphenazine	3	K23	2	0.3646547376308105	0.001
fluspirilene	2	L11	2	-0.0235535922278125	0.765
flutamide	3	A23	2	0.0190247325226769	0.604
fluticasone	3	B23	2	0.3709796442439988	0.004
flutrimazole	3	B17	2	0.1056775580529246	0.006
fluvoxamine	3	H17	2	-0.0065847542601607	0.628
folic-acid	3	O23	2	0.0829821493421734	0.058
fomepizole	3	F05	2	0.0803825397530694	0.023
fomocaine	3	B17	2	-0.0005418262306088	0.698
foretinib	4	P23	2	0.6504730775788421	0.005
formestane	3	O17	2	0.3228676303547015	0.0
formoterol	3	I17	2	0.0019531420091874	0.702
forskolin	3	J11	2	0.0312941603826046	0.198
fosfomycin	3	I23	2	0.0541377865611545	0.144
fostamatinib	3	D23	2	0.1183091148025791	0.003
fpl-62064	3	M11	2	0.1377756737941129	0.0
ftorafur	3	O11	2	0.029323004491032	0.254
fulvestrant	4	O11	2	0.0777446827881332	0.002
fusidic-acid	3	L17	2	0.0280234802471542	0.208
gabapentin	3	M23	2	0.4232801332084822	0.019
galeterone	3	A17	2	-0.0023405684556617	0.738
ganaxolone	3	H23	2	0.0063812552894288	0.717
gatifloxacin	3	B11	2	0.0821017187674699	0.008
gdc-0068	2	I11	2	0.0271100049714438	0.325
gdc-0152	3	M05	2	0.2505343685191094	0.008
gdc-0199	3	G05	2	0.1482507061658002	0.001
gdc-0834	3	H11	2	0.0458116021762733	0.071
gefitinib	3	H17	2	0.0268330286543033	0.175
gemcitabine	3	N17	2	0.7305023929341664	0.0
gemfibrozil	3	M23	2	0.1197165993458453	0.557
gemifloxacin	2	H23	2	-0.0327995094946664	0.894
genz-644282	3	E05	2	0.5603021310310493	0.0
gestrinone	3	P17	2	0.1910396384586772	0.0
gimeracil	3	N17	2	0.0072984162384027	0.504
ginkgolide-b	3	F17	2	0.0323495800706237	0.186
glasdegib	3	L05	2	0.0177332251477938	0.402
gliclazide	3	P05	2	0.0939749754608318	0.009
glimepiride	3	K23	2	0.1129245604087203	0.069
glipizide	3	B17	2	-0.0049784006590532	0.752
gliquidone	3	B17	2	0.0424817996483526	0.175
glycitein	3	M17	2	0.0648750007306251	0.031
glycopyrrolate	3	N23	2	0.0233595851987411	0.571
golvatinib	3	F17	2	0.0437039189603025	0.09
goserelin-acetate	3	L23	2	0.0104365311132251	0.685
granisetron	2	M11	2	0.0535032522909307	0.147
grazoprevir	3	N11	2	0.058231374979032	0.049
griseofulvin	3	C05	2	0.1264274045701304	0.001
gsk1292263	3	G23	2	0.1227488415902515	0.0
gsk2110183	3	A11	2	0.0716915216358196	0.07
gsk256066	2	B23	2	-0.0300099315568831	0.906
gsk2636771	3	K17	2	0.0723217011591048	0.014
guanabenz	3	E05	2	0.0747712018000729	0.023
guanadrel	3	J23	2	0.039928653938849	0.318
guanethidine	2	D11	2	-0.0189973323712187	0.669
gw842166	3	B11	2	0.0742989547437905	0.02
halcinonide	3	C05	2	0.4383931203172135	0.0
haloperidol	3	N11	2	0.0971934500036058	0.002
hc-030031	3	G11	2	-0.0279291927805282	0.877
hesperidin	3	F17	2	0.0421337470726495	0.104
hexachlorophene	3	M23	2	0.1768987553388197	0.357
histamine	4	H17	2	0.0742576562607617	0.001
homochlorcyclizine	3	J05	2	0.0731523614847674	0.016
homoharringtonine	3	L11	2	0.3978880838648513	0.0
honokiol	3	A23	2	0.0759187199788795	0.077
hydrocortisone	2	E23	2	0.2460236398175366	0.011
hydroxyurea	3	C17	2	0.0228015076111328	0.351
hymecromone	3	E17	2	0.0402831527420623	0.163
hypericin	3	M17	2	0.0759981688702601	0.014
i-bet-762	3	A23	2	0.1780906944665369	0.0
ib-meca	3	B11	2	-0.0106806936649145	0.737
ibrutinib	3	G23	2	0.2987460089973935	0.0
ibudilast	3	E11	2	0.0521191705610399	0.056
ibuprofen	3	L17	2	0.0495786898035164	0.079
ibutamoren	3	C05	2	0.0085378995047848	0.458
ici-162846	3	M17	2	-0.0378870962729341	0.946
ici-185,282	3	J05	2	0.0693408283113496	0.023
ici-192605	3	K23	2	0.210193428189572	0.017
idalopirdine	3	N23	2	0.0471092073494882	0.309
idelalisib	3	I05	2	0.1256028320689323	0.0
idoxuridin	3	M17	2	0.1345468307534333	0.001
ifosfamide	3	P05	2	0.0198070338391575	0.514
iguratimod	3	O23	2	0.2414434716417854	0.0
ilomastat	3	D05	2	-0.0118956399018531	0.78
imatinib	3	A23	2	0.0314455148954384	0.464
imexon	3	N11	2	0.056321212251913	0.05
imiloxan	3	M05	2	0.0385253650109303	0.336
imipramine	2	E05	2	-0.0049968410035326	0.627
imiquimod	3	E11	2	0.0235399469697189	0.286
indacaterol	3	E17	2	0.0193465128855558	0.403
indapamide	3	G05	2	0.0481477667992326	0.118
indibulin	3	G23	2	0.1697965610007489	0.0
indinavir	3	H11	2	0.0045889300930744	0.519
indiplon	3	I05	2	-0.0134151576981452	0.83
indirubin	3	M11	2	0.1551989845620444	0.0
indobufen	3	E05	2	0.1328364061265333	0.001
indole	4	H23	2	0.0868972869588894	0.0
indoprofen	2	O17	2	0.0458319855624712	0.194
indoramin	2	I23	2	-0.0162037178575686	0.833
ingenol-mebutate	3	D23	2	0.8133708620074174	0.0
iniparib	3	P05	2	0.0939214465210228	0.009
inosine	3	J23	2	0.0324050875403802	0.415
inositol	3	P05	2	0.1175299090444054	0.001
iowh032	3	L23	2	0.1023890929680871	0.022
ipratropium	3	L17	2	0.0265525566963086	0.221
ipriflavone	3	E17	2	0.0302310741867813	0.253
irinotecan	3	C17	2	0.0363377766188586	0.206
isbufylline	3	I23	2	0.0132104717020423	0.61
isoconazole	3	E05	2	0.0009976447294853	0.568
isofloxythepin	3	P11	2	-0.0250423019450188	0.973
isosorbide	3	F05	2	0.0100259298796433	0.448
isradipine	2	D05	2	-0.0075793482254158	0.647
istaroxime	3	K17	2	0.0299035447316241	0.195
itopride	3	M11	2	0.0222673132451635	0.281
ivabradine	3	B23	2	0.0616432076530835	0.207
ivacaftor	3	F23	2	0.0742880508901353	0.043
ivermectin	3	J23	2	0.0590751435356179	0.129
ixabepilone	3	B11	2	0.3409144087319106	0.0
josamycin	3	D05	2	0.0228360686914499	0.35
kakonein	3	O23	2	0.0673298890545038	0.125
kbg	4	B23	2	0.0391726056263698	0.392
kd-023	3	L23	2	0.0352085845038915	0.375
kd025	3	C17	2	0.0175229126070313	0.42
ketoconazole	3	L23	2	0.0131212845292896	0.661
ketoprofen	3	O17	2	-0.0146217005165314	0.803
ketorolac	2	H11	2	-0.0488291151447684	0.906
ketotifen	3	C17	2	-0.0328755564817298	0.94
kpt-330	3	E17	2	0.4056462592995867	0.0
kw-2449	3	K23	2	0.1421777742790887	0.048
kw-2478	2	J05	2	0.0851212513368334	0.042
kx2-391	3	F23	2	0.454898198646961	0.0
l-citrulline	3	B23	2	0.1920200135866388	0.028
l-ergothioneine	3	P05	2	0.0906825791024236	0.01
l-name	3	G05	2	-0.0018001670498454	0.696
labetalol	3	N17	2	0.0330670925606722	0.168
lacitol	3	K17	2	0.0637983738587085	0.02
lacosamide	3	C05	2	0.0240988051476312	0.251
lafutidine	3	P23	2	0.4091328692981111	0.369
lamivudine	4	N11	2	0.024971725787491	0.189
lamotrigine	3	E11	2	0.0318017601739405	0.183
lapatinib	3	D11	2	0.1195996797143839	0.0
lasalocid	3	P05	2	0.0982311160655947	0.007
latanoprost	3	N05	2	0.0204679487562141	0.397
lcl-161	3	D05	2	0.2226312871455941	0.0
ledipasvir	3	E23	2	0.1052046271677248	0.028
leflunomide	2	M23	2	0.1710731926202394	0.463
lenalidomide	3	N05	2	0.1245424928304606	0.0
lenvatinib	2	G05	2	0.1098593850350483	0.04
lerisetron	3	E17	2	0.0316192150902989	0.24
lersivirine	4	P11	2	0.0702475569695651	0.045
lestaurtinib	3	G05	2	0.42259804381294	0.0
letermovir	3	L11	2	0.0085062315028952	0.42
levalbuterol	3	L11	2	0.0531993830845631	0.037
levamisole	3	O23	2	0.0834696544443781	0.058
levcromakalim	3	G05	2	0.0167414814863993	0.424
levetiracetam	3	P11	2	0.1071914533938935	0.011
levobunolol	3	C17	2	0.011151029252921	0.491
levocabastine	3	H23	2	0.0857364429135712	0.018
levocetirizine	3	O23	2	0.0238294177704437	0.588
levofloxacin	3	H23	2	0.1118929549649289	0.0
levomequitazine	3	N05	2	-0.0079588090080241	0.791
levonorgestrel	3	G05	2	0.2092668787532895	0.0
levosimendan	4	N17	2	0.0240419070618139	0.215
levothyroxine	3	H05	2	0.0019305919423925	0.635
lgx818	3	A23	2	0.438215369675544	0.0
licochalcone-a	2	D11	2	-0.0146544090545664	0.626
lidamidine	3	D23	2	0.023397519811906	0.486
lidocaine	3	F17	2	0.0854654445990766	0.005
lidoflazine	3	H05	2	0.164295625608048	0.0
linezolid	3	M23	2	0.3484083823826985	0.056
linifanib	3	N17	2	-0.0385138636927792	0.946
linopirdine	3	K17	2	0.0349582386584627	0.151
linsidomine	3	P11	2	0.0631476012841005	0.188
linsitinib	3	F17	2	0.1351245372288423	0.0
liranaftate	3	N23	2	0.1137447974038599	0.005
lisinopril	3	A17	2	0.1234652654650931	0.017
lisofylline	3	E17	2	0.022776127254493	0.35
lobenzarit	3	B17	2	0.0214597095990397	0.408
lodoxamide	3	K17	2	0.0440239709254121	0.098
lofexidine	4	M11	2	0.0211679747306887	0.249
lomeguatrib	3	H11	2	0.0039533685010488	0.526
lomerizine	3	F17	2	-0.0054023513881032	0.666
lomitapide	3	C17	2	0.087992561297228	0.002
lonafarnib	2	P17	2	0.0329893789818686	0.373
lonidamine	2	N11	2	-0.0025845099450486	0.62
loperamide	3	O17	2	0.0279605142454317	0.272
lopinavir	3	P11	2	0.048156749987692	0.321
loratadine	3	G11	2	0.1196343110891325	0.0
lorazepam	3	B11	2	0.1495781749045176	0.001
lorcaserin	3	K17	2	0.0800907252717024	0.011
lorglumide	3	F17	2	0.000328558554749	0.596
losmapimod	3	D05	2	0.1143830697264681	0.0
loxoprofen	2	N11	2	0.0651431888131599	0.103
lucitanib	3	B17	2	-0.0286168078488565	0.934
luliconazole	3	L11	2	0.0468476314306742	0.059
lupanine	3	D05	2	-0.0116944669748315	0.777
lurasidone	3	A17	2	0.0403064572451069	0.238
lx1031	3	D23	2	0.0212076382063377	0.518
ly215490	3	P11	2	0.0773789982897814	0.09
ly2228820	3	G05	2	0.084092057009198	0.012
ly2334737	3	D23	2	0.1224893943211329	0.003
ly2784544	3	M23	2	0.4311446532226982	0.015
ly2811376	3	F17	2	0.0480692356277302	0.073
ly2874455	3	J11	2	0.8242430974806424	0.0
ly2886721	3	N17	2	-0.035446223269957	0.936
macitentan	3	P05	2	0.0883722144347231	0.015
malotilate	3	P17	2	0.0213387529281953	0.466
manumycin-a	3	M11	2	0.0356118751557243	0.144
maprotiline	3	N23	2	0.0407139823450675	0.389
maraviroc	3	C05	2	0.0705255391583739	0.009
maribavir	3	G11	2	-0.0430069363216363	0.96
marimastat	3	F17	2	0.0428134665592414	0.096
masitinib	3	N11	2	0.0063049485698002	0.522
masoprocol	2	G05	2	0.0215507589300443	0.424
maxacalcitol	3	D05	2	-0.0085778383651172	0.727
mazindol	3	D17	2	0.0473241397117267	0.11
mbx-2982	3	L11	2	0.0207492309173265	0.24
mcpp	2	G11	2	-0.0291542242464675	0.817
mebendazole	3	I05	2	0.0979329163833622	0.001
mecamylamine	3	E05	2	0.1040744851369506	0.004
meclofenamic-acid	3	P05	2	0.0071821083199119	0.677
meclozine	3	E05	2	0.0373195946008638	0.156
medroxyprogesterone-acetate	3	P11	2	0.4109967684810371	0.0
medrysone	3	F05	2	0.3346242356941581	0.0
meglitinide	3	B23	2	-0.0087552571370726	0.892
meisoindigo	3	K05	2	0.1496124453384343	0.0
mek162	3	E17	2	0.1795466023325921	0.0
melatonin	3	J11	2	-0.0189900900590412	0.785
meloxicam	3	C05	2	0.047075921767806	0.087
melperone	3	C17	2	0.03706530251331	0.195
menadione	3	M11	2	0.0754868161435437	0.014
mepacrine	3	L05	2	0.0792496818751884	0.016
mepazine	3	H05	2	0.0451070732272821	0.113
mephentermine	3	O11	2	0.0490692069603334	0.07
mepivacaine	4	P05	2	0.0675966871093681	0.023
mepyramine	3	I17	2	-0.0248814782663349	0.93
merbarone	3	I23	2	0.1147530685147051	0.002
mericitabine	3	G11	2	0.0307151130491235	0.203
merimepodib	3	H11	2	0.0321487643586672	0.155
mestranol	3	K23	2	0.109122982780485	0.071
mesulergine	3	C11	2	0.025357953547505	0.26
metamizole	2	J11	2	0.0981374750282097	0.017
metatinib	3	P17	2	0.096696798574699	0.008
metenkephalin	3	N11	2	0.0455270296642736	0.108
metergoline	3	I23	2	0.0445725989872803	0.228
metformin	2	P17	2	0.0328360440391841	0.374
methazolamide	3	G23	2	0.0452250024015622	0.246
methimazole	3	J23	2	0.0677742126513546	0.081
methiopril	3	K17	2	0.0037999819654837	0.547
methocarbamol	3	C05	2	0.0042736617527246	0.521
methoxsalen	3	E23	2	0.0099410433445567	0.72
methyldopa	3	M23	2	0.5993902763451149	0.0
methylnaltrexone	3	J05	2	0.0667984154530356	0.031
methylprednisolone	3	H05	2	0.3700741603858198	0.0
metixene	3	I05	2	0.0369951545462115	0.192
metoclopramide	2	I23	2	0.0386133274554208	0.395
metolazone	3	M17	2	0.1165987915173456	0.002
metoprolol	3	A17	2	-0.0095417202856389	0.814
mf-101	3	H05	2	0.0411073762737884	0.14
mianserin	3	C11	2	0.0122985953250423	0.415
mibampator	2	N05	2	0.0277897244971526	0.415
mibefradil	3	I11	2	-0.0145901193464179	0.756
miconazole	3	E23	2	0.1456762340059493	0.008
midodrine	3	O11	2	0.0494665232315729	0.068
midostaurin	3	I05	2	0.0787050783645302	0.01
mifobate	3	N17	2	0.0159333422305086	0.387
miglitol	3	E17	2	0.021103517563683	0.378
milacemide	3	G23	2	0.0339161806469992	0.372
milnacipran	3	O11	2	0.0903312790563533	0.007
milrinone	3	O17	2	0.0607752713973031	0.045
minaprine	4	K23	2	0.0864504212165707	0.129
minoxidil	3	L11	2	0.0181947048184916	0.266
mirodenafil	3	G23	2	0.1643194511295349	0.0
mirtazapine	3	I17	2	0.0228079668236347	0.391
mitomycin-c	3	I11	2	0.546653804772915	0.0
mk-0752	3	B17	2	0.0259372463059545	0.362
mk-0773	2	E17	2	0.0653277591611274	0.121
mk-0812	3	I23	2	0.0615569135730253	0.089
mk-0893	3	G05	2	0.0535413110194929	0.085
mk-2461	3	D23	2	0.0919841489904216	0.02
mk-3207	3	N23	2	0.0164574220910806	0.64
mk-8033	3	J11	2	0.1251457620856308	0.0
mk-8245	3	N11	2	0.0313655019332482	0.218
mln0128	3	L05	2	0.6055541375042357	0.0
mln2480	2	N17	2	-0.0520854537674948	0.927
mln9708	3	N11	2	0.3335628788633765	0.0
moclobemide	3	M11	2	0.0455852089615361	0.09
molindone	3	P11	2	0.1546125872519408	0.0
molsidomine	3	P05	2	0.0673671133965606	0.066
moxidectin	3	N17	2	-0.0244783875743706	0.866
moxifloxacin	3	N17	2	0.0303378629384611	0.197
moxisylyte	3	M23	2	0.2653059463565262	0.145
mozavaptan	3	I23	2	-0.0301673770846324	0.965
mycophenolate-mofetil	3	A11	2	0.2252627110850046	0.0
mycophenolic-acid	3	L11	2	0.5383464657484757	0.0
n6022	3	A11	2	0.1488701934030836	0.001
nafamostat	3	I17	2	0.0735576383478195	0.026
naftidrofuryl	3	A11	2	0.0416283016045449	0.213
naftopidil	4	G23	2	0.084214998574073	0.006
nalbuphine	3	N05	2	0.0124671548290672	0.531
naphazoline	3	L23	2	0.0640593081068345	0.12
naproxen	3	F23	2	0.1844690168212492	0.001
naringenin	3	F05	2	-0.0229147727725228	0.886
narlaprevir	3	K23	2	0.0750144838518687	0.15
nateglinide	2	P23	2	0.147501871517514	0.902
navitoclax	3	P23	2	0.4183017003350741	0.344
nebivolol	3	D17	2	0.0275131400056653	0.274
nefiracetam	3	K17	2	0.0023174998629246	0.57
nefopam	3	N17	2	-0.0096234612298254	0.717
nelarabine	3	D05	2	0.0993136517182841	0.0
nemonapride	3	A11	2	0.2149322721119733	0.0
nepafenac	3	A23	2	0.0304737991960792	0.475
neratinib	3	M23	2	0.4604556369373622	0.007
nesbuvir	3	P11	2	-0.0382338416486224	0.996
netupitant	3	O11	2	0.0486335788582272	0.071
nevirapine	2	A11	2	0.0312861195083674	0.392
niacin	3	M23	2	0.5175118417620791	0.002
nicaraven	3	O23	2	0.0516002822370084	0.254
nicardipine	3	E23	2	0.0079915611287766	0.743
nicergoline	2	I11	2	-0.0829814087799986	0.979
nicotinamide	3	D11	2	-0.032843249767429	0.891
nicotine	3	F17	2	0.0398088645394923	0.121
niguldipine	3	N11	2	0.0595194235638217	0.045
nikethamide	3	M17	2	-0.0131698084442947	0.794
nilotinib	3	C17	2	0.0800173092867075	0.013
nimesulide	2	J05	2	0.0544249748749334	0.156
nimodipine	3	G23	2	0.0687195823800985	0.081
nintedanib	3	L05	2	0.0480572507135092	0.098
nisoxetine	3	I23	2	0.0618079357033397	0.085
nitrendipine	3	G23	2	0.1262870105411852	0.0
nizofenone	3	I05	2	0.0013978509291302	0.656
nms-1286937	3	I05	2	0.6453105629302632	0.0
norethindrone	3	G11	2	0.0646628033219827	0.034
norethisterone	3	N17	2	0.1305958041152111	0.0
norfloxacin	2	O11	2	0.0291660636777753	0.314
norgestrel	3	M05	2	0.1362169467653563	0.044
nortriptyline	3	J11	2	0.0416343230257456	0.1
noscapine	3	F23	2	0.090446293073628	0.017
novobiocin	3	N05	2	0.0212778283414903	0.382
nsi-189	2	D23	2	0.0555611519196873	0.249
nutlin-3	3	A23	2	0.0182581064932047	0.612
nvp-dpp728	2	J23	2	0.0039357162983242	0.692
nxy-059	3	E05	2	0.0324241630461783	0.19
o6-benzylguanine	3	L17	2	-0.0079070029769903	0.676
odanacatib	3	H23	2	0.0349116880855136	0.332
ofloxacin	3	N05	2	0.0348786222384335	0.245
oglemilast	3	B11	2	0.0852302865906468	0.008
olaparib	3	I11	2	-0.033845059168804	0.93
olmesartan	2	M11	2	0.0939825837628077	0.028
omecamtiv-mecarbil	3	O23	2	0.105933227167719	0.013
omeprazole	3	B11	2	0.0376390750122013	0.176
ondansetron	3	C17	2	0.120260641577307	0.0
oprozomib	3	O11	2	0.4027841548996868	0.0
orantinib	3	A17	2	0.0347902936107172	0.291
ore1001	3	L23	2	0.0795778503990754	0.068
org-9768	2	I17	2	-0.0450524161605681	0.921
orlistat	3	F17	2	0.0401472298679204	0.12
orphenadrine	3	H23	2	0.0899858775605345	0.012
orteronel	4	E05	2	0.0406889922570948	0.079
oseltamivir-carboxylate	3	E05	2	0.08516420826447	0.012
ostarine	3	N23	2	0.316433696693756	0.0
otamixaban	3	G11	2	0.0550102789348031	0.057
otilonium	3	M11	2	-0.0104176885904856	0.743
ots167	3	O11	2	0.7778511272082688	0.0
oxandrolone	3	B17	2	0.1758462197345648	0.002
oxaprozin	3	B23	2	0.0689897448605304	0.166
oxatomide	4	J05	2	0.0712987884921474	0.003
oxfendazole	3	G23	2	-0.0040322830969432	0.852
oxiconazole	3	C05	2	0.0407998498467416	0.116
oxiperomide	2	K23	2	0.0530867562436233	0.378
oxybenzone	3	J23	2	0.0520348781853083	0.182
oxybuprocaine	3	N23	2	0.1502402025344235	0.001
oxybutynin	3	I23	2	0.058424268398472	0.113
oxymetazoline	3	D17	2	0.0727009329252566	0.016
oxypurinol	3	D17	2	0.0847103281028464	0.006
ozagrel	3	G05	2	0.1003644882105524	0.003
pa-824	3	M05	2	0.0721925724432569	0.155
paclitaxel	3	H23	2	0.3059182274621649	0.0
palbociclib	3	A23	2	0.4001081013147907	0.0
palmitoylethanolamide	3	B23	2	0.0808768792201733	0.106
palomid-529	3	B23	2	-0.0377925457192229	0.984
palonosetron	3	E17	2	0.0029239191685067	0.623
palovarotene	3	I11	2	0.2147292995668387	0.0
papaverine	3	A17	2	0.0425290183031549	0.224
paracetamol	2	J23	2	0.0118962023552911	0.619
paroxetine	2	D17	2	-0.000563703235219	0.604
pasireotide	3	N05	2	0.0749056271275007	0.027
pazopanib	3	I05	2	0.0457252887559804	0.131
pazufloxacin	3	M11	2	0.0709658767660726	0.017
pd123319	3	L17	2	0.1019126562463331	0.006
