,dose_1,dose_2,dose_3,dose_4,dose_5,dose_6
serotonin reuptake inhibitor,-0.25625500264712364,-0.17697738835935364,0.10342256173613684,0.4604667673935272,0.3999534431873342,0.19165423303882012
serotonin transporter (SERT) inhibitor,-0.5795379251911601,-0.2692051584465083,0.20282615443835406,0.19737302375731147,0.3402509418501575,0.051493593031382325
serotoninânorepinephrine reuptake inhibitor (SNRI),-0.2952680071559418,-0.33122715197341085,-0.2788989237135946,0.16550635223701893,0.058409115029508886,0.14740569543902737
sigma receptor agonist,0.02051324062806434,0.4587789036956193,0.19306209046576706,0.2764365960117185,-0.32733066143074424,-0.25531255027723476
sigma receptor antagonist,0.05352267927317628,-0.0995142157218088,-0.011350558593715388,-0.05293741249649679,-0.1464826272793841,0.0031800501275869412
sodium channel blocker,0.13258917868178066,0.2102356965278851,0.13817189736671728,0.09987690455626194,0.055390647382974306,0.03826075368153234
sodium/glucose cotransporter inhibitor,0.014416566133705996,0.16949040321815478,0.2236175942507113,0.457853934982868,0.41054035327922545,0.573156175651761
sodium/potassium/chloride transporter inhibitor,-0.040481676103325114,-0.0813746418375058,-0.14051374119629131,-0.24238638498854204,-0.30565232819418264,-0.04416744828569294
sterol demethylase inhibitor,-0.05814017189191841,-0.008349000353798751,0.06695233083825852,-0.006480161811532194,-0.03895384796428739,0.20271931795990003
sulfonylurea,0.5271900564009944,0.4294203124171997,0.4746734447469317,0.31571567310650595,0.2593122118975225,0.3585020853852739
tachykinin antagonist,0.09987602400368951,0.2593643874499468,0.11344270396516919,0.08850365553509666,0.17401669894174657,0.35819060447151535
thrombin inhibitor,-0.3983962662386061,-0.011808039542006677,0.211668143439027,0.06885677994932875,0.023122549692387476,0.00986015434053706
thromboxane receptor antagonist,-0.02203236353798759,-0.09067262857710082,-0.11689137925624216,0.0813656500830294,-0.035429567200445135,-0.17107173670688217
thromboxane synthase inhibitor,0.7721648514209308,0.7758777764986351,0.8046620399673164,0.7321854135178564,0.48734593510657015,0.6279791187518416
thymidylate synthase inhibitor,0.3196670352082174,-0.1902766902380701,-0.20763468316755743,0.0753385684480574,-0.2906923226419092,0.2962634010166715
thyrotropin releasing hormone receptor agonist,-0.19576888491336122,0.5290816550212161,0.6594803970655536,0.5919469531329667,0.6582319524843327,0.49767011093903785
topoisomerase inhibitor,0.16996995413324126,0.018739567222765135,0.0770967146123408,0.08190120612136562,0.26132608552253245,0.32721707695512736
tricyclic antidepressant,-0.2779062195875925,-0.11408854847164168,-0.17867175701293664,0.050491486553004894,0.11210845740013557,0.567586106573792
tryptophan hydroxylase inhibitor,-0.5255878735562004,-0.5645313178597678,-0.12880750604973715,-0.10220928980435234,-0.00019769216317857416,-0.10443099145957464
tubulin polymerization inhibitor,0.10556448912660693,0.13188915918131794,0.20532280335386088,0.6716644578060417,0.7396003566707078,0.784779546685107
tumor necrosis factor production inhibitor,-0.07923747833797162,0.06365613335298931,-0.03382729933820779,0.18423112006297734,-0.07416025923772306,-0.1972418443938502
tumor necrosis factor release inhibitor,0.15171646979767317,0.3283613739327619,0.03610814719538033,-0.24100177040533566,0.025988750717304526,-0.2413881916924768
tyrosinase inhibitor,0.23395306807022162,0.22819648274618262,0.20964538843072084,0.1047327117409902,0.19073656286194401,0.33223010887465654
tyrosine kinase inhibitor,0.4385705403957307,0.4996203787364076,0.010870012637154546,-0.004009604286343699,-0.23459962146403435,0.02297940563162727
vasopressin receptor antagonist,0.1538451143213033,0.04748820833763639,-0.05126043154713272,-0.011871467798496505,0.18443864322494546,0.3149117989873819
vesicular monoamine transporter inhibitor,-0.17285742619289762,0.22099119988704363,0.2628407395432152,-0.09676564589608694,-0.21165099300977186,-0.2864798500857241
vitamin D receptor agonist,0.0568355404087373,0.21965920651345822,-0.0023581573061568213,0.0918820332541538,0.24757136877725416,0.3547190701124894
vitamin K antagonist,0.6364938350869198,0.5199177493104851,0.3993883948116767,0.3589647828521313,0.5254552399240809,0.47392992149420815
voltage-gated sodium channel blocker,-0.32405594910651786,0.07139595595472448,0.17301484379202436,-0.0503930516979841,-0.5195495780642598,-0.6254259954569309
xanthine oxidase inhibitor,0.251690746722841,0.2492858829995468,0.24297382421964053,0.26326145478776203,0.06735901991594825,0.03472997933157176
