,dose_1,dose_2,dose_3,dose_4,dose_5,dose_6
serotonin receptor antagonist,0.07568717331489369,0.1485603336360006,0.056995692837174636,0.06367578901806656,0.0787973073934653,0.07043063153524143
serotonin reuptake inhibitor,-0.25978811400594504,-0.04153459159975219,0.3859375662212379,0.5795050697704135,0.5050255334149052,0.1056357823634612
serotonin transporter (SERT) inhibitor,-0.5507435729244254,-0.10518730876400967,0.2395010369537789,0.407083880197945,0.34240719873327685,0.07448209941729772
serotoninânorepinephrine reuptake inhibitor (SNRI),-0.28254392599141787,-0.3972151991638764,-0.31291232914298317,-0.003553740909716721,-0.11068144497528525,-0.061211098751794035
sigma receptor agonist,-0.1974700664033861,0.3234148997166199,0.030281773439376655,0.13758633561228936,-0.23999442958332695,-0.24666674712928174
sigma receptor antagonist,0.12285519942980458,0.1405937274111808,-0.02286082926765963,0.025575152398443442,-0.16471788146151775,-0.09766789783714966
sodium channel blocker,-0.013542534681792773,0.06132741364981009,0.04609878361290794,0.08468933147087354,-0.017078822411128486,-0.047278070230846785
sodium/glucose cotransporter inhibitor,0.11940975777621549,0.29616440648116255,0.356287769422741,0.48902734622237376,0.4050581019714216,0.5140074864794372
sodium/potassium/chloride transporter inhibitor,-0.23161628894064365,-0.002913396047635081,-0.10758300208943368,-0.2550466001634267,-0.14066076955369242,-0.1774599810464837
sterol demethylase inhibitor,0.0678723424715453,0.08258478011572522,0.1289968028576217,0.10155835434396698,-0.08240773858975863,-0.012884233350236968
sulfonylurea,0.2466483675706226,0.3230197183284215,0.23655849000324874,0.13877125438805923,0.05518746183411685,0.18343861904702988
tachykinin antagonist,-0.13961203651892257,0.09296920330798737,0.03063004715736141,-0.05853651862991419,-0.011457317104240269,0.2769006357578314
thrombin inhibitor,-0.36361485226123985,-0.1610395198843321,0.15222708086763487,0.10674016867682633,0.05703482437590306,-0.18448258343125068
thromboxane receptor antagonist,-0.1083392309414826,-0.07822017903147456,-0.28456170640917733,0.08625615905254062,-0.17663344800111783,-0.10901843996168674
thromboxane synthase inhibitor,0.7186998254869507,0.7596254614120661,0.7799461542642749,0.6675982369240309,0.6046824864350104,0.6954637566010411
thymidylate synthase inhibitor,0.3771199940726932,-0.18273430380426675,-0.0708207094028973,-0.12108626099454262,-0.15117734318426254,0.2838414954549426
thyrotropin releasing hormone receptor agonist,0.33217543243155984,0.049636848434189904,0.4803847141390099,0.380636299006,0.2850968709060734,0.16110701166514763
topoisomerase inhibitor,0.05507823982822478,-0.03384464513933039,-0.03513238695235536,0.023454173564648812,0.21880182189877623,0.28524638460203317
tricyclic antidepressant,-0.04841896135625712,0.09530647851001832,0.08180407120838507,0.1570959678976735,0.05439814774740082,0.5181121297643104
tryptophan hydroxylase inhibitor,-0.6894189975084909,-0.5282376857952987,-0.047075972612211005,-0.04865184693738524,0.05841683834741024,-0.2163081192856682
tubulin polymerization inhibitor,-0.009389184752426316,0.01398246682676471,0.11613957731784329,0.6163938704461228,0.6635371712949976,0.7340250352593605
tumor necrosis factor production inhibitor,-0.003197505110280192,0.22740141058796182,0.0044863467760100665,-0.011325823689438139,0.008413891633957424,0.025383708476371895
tumor necrosis factor release inhibitor,0.11808556514874823,0.4065873244200423,0.12327996879159174,-0.2210921634347159,0.13268261365793008,-0.22128204031945617
tyrosinase inhibitor,0.46063513858109095,0.44541278610461155,0.48641998666400027,0.35012799267058814,0.3700540464318245,0.4267733959189829
tyrosine kinase inhibitor,0.46124590106475105,0.4671336958432088,-0.025712050785579525,-0.15970744413795743,-0.21909457318039766,-0.028143748562856202
vasopressin receptor antagonist,0.06691213581598311,-0.05078999798312436,-0.1422537253719014,-0.1331023550891546,0.1589067957730676,0.27011435099411185
vesicular monoamine transporter inhibitor,-0.25280051253223373,0.11638498219747904,0.03682147382419352,-0.1146860702940201,-0.37781280881722007,-0.3485742471546034
vitamin D receptor agonist,0.006673376050662253,0.1688351395962611,0.10928768651069672,0.17890193695719606,0.2595698683658984,0.3895280817727453
vitamin K antagonist,0.493455678859737,0.4178339754626786,0.29044485518857477,0.34260471800087033,0.39634355987773806,0.3739874861908608
voltage-gated sodium channel blocker,-0.34118876743905896,-0.07656738453836297,0.09659841328907272,-0.34779933131506485,-0.5001703638175723,-0.7036256360061295
xanthine oxidase inhibitor,0.2539159847423514,0.2569743508634642,0.2336824431368622,0.1898796950403632,0.14911734330182957,0.07472096902026987
