,dose_1,dose_2,dose_3,dose_4,dose_5,dose_6
serotonin receptor antagonist,0.0678481720581334,0.18561486759290463,0.10445812426250144,0.04921550830658661,0.05823170863088715,0.11225260573782662
serotonin reuptake inhibitor,-0.37441080426591866,-0.18050105337943542,0.3346577218179559,0.6242881149481408,0.5163048263607349,0.09028389672109981
serotonin transporter (SERT) inhibitor,-0.6247057578693372,-0.026299022535487982,0.37630882930065823,0.4216781518728707,0.42202746441126887,0.06518487329908428
serotoninânorepinephrine reuptake inhibitor (SNRI),-0.24984635356750592,-0.25073622700208564,-0.3508001488606012,0.04480698815757981,0.0048637244956100615,0.013761992721419456
sigma receptor agonist,-0.04534395065959601,0.44135065623414266,0.10570471388099213,0.16390458458499785,-0.35479494041312504,-0.18630974638353412
sigma receptor antagonist,0.15463450481088784,0.14354638963509522,-0.037425538134104916,0.006754853009117837,-0.18516656873790202,-0.08633075593344097
sodium channel blocker,-0.011031120665701746,0.11261078619582324,0.07298030158280236,0.05127136546320285,-0.025524990125695063,-0.08195344680679956
sodium/glucose cotransporter inhibitor,0.03972754556488747,0.29644701762810816,0.3256259190978327,0.3986045681353435,0.49968738310845273,0.5093403526666874
sodium/potassium/chloride transporter inhibitor,-0.3203060968912626,0.022719870665369766,-0.10687957043022428,-0.36324016932696795,-0.1940369508508592,-0.13631847574130665
sterol demethylase inhibitor,0.07879972054573371,0.06889821284212426,0.15131507553253848,0.05080858458347269,-0.06067643936318729,0.1186816764380312
sulfonylurea,0.25916925962131676,0.37930698444484273,0.45045557953269316,0.18606468919876823,-0.011692277332117161,0.19869402199473457
tachykinin antagonist,-0.06533855506370521,0.09718472926022764,0.02757483359317271,0.1300632772537438,-0.028314404389067047,0.3347925771832117
thrombin inhibitor,-0.2657448797257875,-0.10444909071026308,0.24720475053267682,0.08422523754515562,0.06506630121431173,-0.09445651037779564
thromboxane receptor antagonist,-0.14115396325166477,-0.10115127800179342,-0.30296422543070173,0.1189851614163351,-0.160505966049954,-0.11878806263939205
thromboxane synthase inhibitor,0.7747296465145015,0.8261783575575466,0.833700643825819,0.7156515979986219,0.5554937052453958,0.7440405258286583
thymidylate synthase inhibitor,0.45042508685582083,-0.23838501237077264,-0.1702724512756266,0.0063928334646654,-0.2173476302886943,0.40127727913176786
thyrotropin releasing hormone receptor agonist,0.37031218545741057,0.06833616497977221,0.5453245010440423,0.3333700753198215,0.6239142431917541,-0.01283208010148127
topoisomerase inhibitor,0.10210698242479949,-0.032185503703775875,0.04618335882783953,0.049184301745780125,0.2251821615680898,0.31291084306464595
tricyclic antidepressant,-0.026621346928433858,0.13696357467334797,0.11986178960806033,0.13943571469681965,0.07076221675592152,0.5439329022011664
tryptophan hydroxylase inhibitor,-0.6794597033372293,-0.6172612906814605,-0.046335115270674763,-0.04194733304769524,0.0031196145914361897,-0.12906799541900155
tubulin polymerization inhibitor,0.03351472531506393,0.10897915508152875,0.13189455111815343,0.6446306623376427,0.7192330263697082,0.7557654269697457
tumor necrosis factor production inhibitor,-0.08439378291631494,0.4291958630889767,0.10360592589139724,-0.09458901796131929,0.12250482615121794,0.14730776904278778
tumor necrosis factor release inhibitor,0.21967786425790647,0.5124292135892532,-0.03632415800119251,-0.3731166740477071,0.11782734715700788,-0.3003838341595427
tyrosinase inhibitor,0.40790106918102537,0.48673283264916056,0.49466873743490875,0.3647147421394916,0.38420855371516016,0.48916845135521236
tyrosine kinase inhibitor,0.4920838821534346,0.6032718842439195,-0.0666462018733279,-0.1402441736120147,-0.3028663226828031,-0.06859365093216595
vasopressin receptor antagonist,0.06053052790200247,-0.030249160155907513,-0.13700827072652869,-0.11196752506878796,0.16738719729569773,0.2976604925466423
vesicular monoamine transporter inhibitor,-0.428161358100463,0.22330228598442667,0.11007579112980707,-0.14938484960967202,-0.3567696971788741,-0.2648118626087862
vitamin D receptor agonist,-0.07224068484150185,0.13065252360505852,0.14779417988247737,0.23105521579114333,0.29322021295689255,0.40940520908219824
vitamin K antagonist,0.5293593861044037,0.4237669408588109,0.3260409049815232,0.32267229534543124,0.44889644318388566,0.38632541244264307
voltage-gated sodium channel blocker,-0.3909509488181328,-0.08683888619088533,0.10031294377339667,-0.3979308383441691,-0.4672812090586526,-0.721115092415412
xanthine oxidase inhibitor,0.2424477512610296,0.23385366955336434,0.26869564774611965,0.2232083353332372,0.16524675112353965,0.038573748689620824
