,dose_1,dose_2,dose_3,dose_4,dose_5,dose_6
serotonin reuptake inhibitor,-0.15770563136577503,0.012827470412569852,0.20678336617268278,0.44096046085838386,0.3680293607326633,0.19305248732379757
serotonin transporter (SERT) inhibitor,-0.4629057217926789,-0.21482109819816086,0.06942445804366981,0.18338260638683335,0.2414924449725437,0.06164645990048243
serotoninânorepinephrine reuptake inhibitor (SNRI),-0.3374237120019427,-0.42688483478384937,-0.3309968197772314,0.01348111683390202,-0.08387145761404402,0.036703778648882815
sigma receptor agonist,-0.03897027277250395,0.4338174520918935,0.17855539371557444,0.17513233512871915,-0.2501958531329802,-0.3290747990455583
sigma receptor antagonist,0.02815025286218773,-0.06957641878055013,-0.09687935290359334,-0.02493506682428858,-0.05034583934674407,0.011550170975781211
sodium channel blocker,0.05452279230621586,0.12615517456154549,0.11423796239514161,0.12075867482125294,0.04641054383272211,0.01840053617954721
sodium/glucose cotransporter inhibitor,0.09067229842004525,0.19852665996302052,0.2675936337868153,0.3767556717365252,0.44404506026150975,0.5145235416449759
sodium/potassium/chloride transporter inhibitor,-0.006775268042920424,0.035950451723381245,-0.07564022230651195,-0.09370759713807617,-0.0841404458258411,0.01102473856311919
sterol demethylase inhibitor,-0.00032927615056767983,-0.0038618861526010604,0.0389801536716629,0.00052603474196782,-0.10938696674098769,0.17373674080674276
sulfonylurea,0.44175138766554856,0.3532900811665104,0.3346180264151387,0.17014041154347576,0.16759669868747865,0.26911024112998005
tachykinin antagonist,0.10724829260774574,0.2105615078284662,0.1092962732572472,0.010093748761803566,0.10310905850709945,0.2761632853614967
thrombin inhibitor,-0.4488914579140938,-0.07154315287208594,0.15674418006574783,0.08975409755931213,0.039636864753393675,-0.08479777726315184
thromboxane receptor antagonist,-0.024606073254722513,-0.05388663512692308,-0.15844366509339006,0.1135459467693279,-0.05761170545865931,-0.11062274643823088
thromboxane synthase inhibitor,0.7170829901405896,0.7215050411193272,0.7829733189898597,0.6559568188279854,0.4764455501467045,0.5880292643816015
thymidylate synthase inhibitor,0.24026123327141827,-0.20257335111502772,-0.21307473972015384,0.04874704722725266,-0.18680836897756106,0.10856670154067
thyrotropin releasing hormone receptor agonist,0.10905116872571025,0.43122132882471387,0.5783457863865884,0.6386233369827812,0.5599637790075415,0.46853316698654796
topoisomerase inhibitor,0.11497668158943247,0.002982533539335268,0.030654109028821333,0.07318319551607225,0.2409706538344102,0.301428357821546
tricyclic antidepressant,-0.2686785013001404,-0.12518633159667591,-0.18978959926339978,0.05448887372200569,0.12546121351867223,0.5495585591140537
tryptophan hydroxylase inhibitor,-0.5330078486242776,-0.4182093433436878,-0.12407725651249762,-0.096323193836139,0.03610868502666493,-0.19525322344240092
tubulin polymerization inhibitor,0.04142439629795419,0.08979170620134334,0.1845576049913982,0.6243879978070291,0.6870127237900171,0.7596301305803367
tumor necrosis factor production inhibitor,0.0459078686966527,0.18520746302176588,-0.013691369698064091,0.042927262738986206,-0.044166562580726015,-0.035861567030498025
tumor necrosis factor release inhibitor,-0.049305160452780945,0.25207526416349846,-0.004520307007726462,-0.20546718584862333,0.04728669871330117,-0.22076464980836327
tyrosinase inhibitor,0.23815150102544563,0.19621262060711295,0.2098319512100569,0.12896870402502492,0.18063702804256485,0.2621816416482412
tyrosine kinase inhibitor,0.4236740889790025,0.353822178327084,-0.038853953498192,-0.0023490043292774022,-0.163113271143209,0.05085831376299343
vasopressin receptor antagonist,0.07554432599015645,0.030038291069634206,-0.0414303440677413,-0.05108207400302381,0.1682905053414827,0.27870241492138625
vesicular monoamine transporter inhibitor,-0.07517549661330954,0.1622999474806157,0.16609741839204545,-0.1038029319699907,-0.26230325954920936,-0.2881756567648542
vitamin D receptor agonist,0.08752264684577034,0.2365426254488869,0.021724076108273038,0.07654733844021515,0.1930338404359321,0.2995589869824198
vitamin K antagonist,0.48871642704763896,0.5123187556563171,0.3896988010622891,0.33368641966530693,0.45973573477934476,0.465681501903458
voltage-gated sodium channel blocker,-0.3522772046543349,0.04053071449472566,0.14629508414206013,-0.1423969151702828,-0.5625134282048302,-0.6304644042338531
xanthine oxidase inhibitor,0.19831722860380552,0.2575072404871787,0.21809289491020928,0.20026376311366695,0.1058434277765117,0.08137996533950181
