cpd,dose,replicate_correlation,signature_strength,TAS
lorglumide,0.12 uM,0.0490001748688567,164.66666666666666,0.09083061080180087
losmapimod,0.12 uM,0.0235872337867765,173.33333333333334,0.06465619201613401
loxoprofen,0.12 uM,-0.0015486420644106,160.33333333333334,0.0
lucitanib,0.12 uM,-0.0057219892344068,181.33333333333334,0.0
luliconazole,0.12 uM,0.0770347263047584,149.66666666666666,0.10857663745029336
lupanine,0.12 uM,0.1043513003011391,202.33333333333334,0.14693092859819945
lurasidone,0.12 uM,0.0543818919340356,262.6666666666667,0.12085377211530883
lx1031,0.12 uM,0.0623491892880994,179.0,0.10682489964718754
ly215490,0.12 uM,0.0171087119301004,214.0,0.06118516227701374
ly2228820,0.12 uM,0.0162171026139071,199.0,0.05744387694198826
ly2334737,0.12 uM,0.0163300265954835,224.66666666666666,0.061248201357383666
ly2784544,0.12 uM,0.029365928402251,165.66666666666666,0.07052937046459308
ly2811376,0.12 uM,-0.0314443567057342,255.0,0.0
ly2874455,0.12 uM,0.3383177773906217,285.0,0.3139897074048173
ly2886721,0.12 uM,0.100462834238668,199.66666666666666,0.1432141961106094
macitentan,0.12 uM,0.0661056993850923,313.6666666666667,0.14560765549672933
malotilate,0.12 uM,0.0322057046769941,208.66666666666666,0.0828940798182571
manumycin-a,0.12 uM,-0.0657306092398014,160.66666666666666,0.0
maprotiline,0.12 uM,0.0108562391940278,166.66666666666666,0.043012496388933404
maraviroc,0.12 uM,0.0274402175819325,177.0,0.07047108873609347
maribavir,0.12 uM,0.1209592979088016,155.0,0.13845736121679056
marimastat,0.12 uM,0.1035708402811071,196.0,0.14407126124975475
masitinib,0.12 uM,0.0348833473419557,168.66666666666666,0.07756294309433603
masoprocol,0.12 uM,-0.0527421736142299,117.5,0.0
maxacalcitol,0.12 uM,-0.0092612624690913,150.0,0.0
mazindol,0.12 uM,0.0247249761845303,160.33333333333334,0.06366641919233447
mbx-2982,0.12 uM,-0.0457098279984593,234.66666666666666,0.0
mcpp,0.12 uM,0.138783276016408,163.0,0.15208729730892934
mebendazole,0.12 uM,0.186481385252902,199.33333333333334,0.19495675186887537
mecamylamine,0.12 uM,0.110284293011853,229.33333333333334,0.16081294157700293
meclofenamic-acid,0.12 uM,0.0436441000731222,192.33333333333334,0.09264470937540216
meclozine,0.12 uM,0.0402389468115556,228.33333333333334,0.09692560792526506
medroxyprogesterone-acetate,0.12 uM,0.2310959660166331,250.33333333333334,0.2432126143100731
medrysone,0.12 uM,0.2869121457641511,331.6666666666667,0.3119291432370335
meglitinide,0.12 uM,-0.1216796388756072,290.0,0.0
meisoindigo,0.12 uM,0.316146501863098,245.33333333333334,0.28161322285005475
mek162,0.12 uM,0.3431356837844593,296.0,0.32226220192503263
melatonin,0.12 uM,0.0227515017058438,186.33333333333334,0.06583864479509662
meloxicam,0.12 uM,-0.0305009864046258,169.0,0.0
melperone,0.12 uM,-0.0021683850037343,275.6666666666667,0.0
menadione,0.12 uM,0.0310970670663232,169.33333333333334,0.07337726437827172
mepacrine,0.12 uM,0.0245471646410701,197.66666666666666,0.07043653113927996
mepazine,0.12 uM,0.1719181714235065,159.33333333333334,0.16735734795826085
mephentermine,0.12 uM,0.017995411569052,174.33333333333334,0.056637187841227066
mepivacaine,0.12 uM,0.0391463323489573,275.75,0.1050591475497023
mepyramine,0.12 uM,0.2582921247148236,244.0,0.2538522798601608
merbarone,0.12 uM,0.0569737224059276,187.66666666666666,0.10455900464065343
mericitabine,0.12 uM,-0.0107582967322853,174.33333333333334,0.0
merimepodib,0.12 uM,0.0917483042627281,192.0,0.13420855797293113
mestranol,0.12 uM,-0.1721265135920799,182.33333333333334,0.0
mesulergine,0.12 uM,0.0493429408768933,141.66666666666666,0.0845428580314787
metamizole,0.12 uM,-0.0586735007227936,174.5,0.0
metatinib,0.12 uM,0.0899352269752564,192.66666666666666,0.13310635228893236
metenkephalin,0.12 uM,0.0456271255190745,173.0,0.08983905579202822
metergoline,0.12 uM,-0.0586019614300964,243.33333333333334,0.0
metformin,0.12 uM,0.0716640769799226,146.5,0.10360963428427951
methazolamide,0.12 uM,0.0160708527245926,227.0,0.06107492773666938
methimazole,0.12 uM,-0.024358797838807,208.33333333333334,0.0
methiopril,0.12 uM,-0.0266755193152125,308.0,0.0
methocarbamol,0.12 uM,0.0585947471995855,169.66666666666666,0.10082266641442178
methoxsalen,0.12 uM,-0.1550607629235073,221.66666666666666,0.0
methyldopa,0.12 uM,0.022787423125969,179.33333333333334,0.0646410930230597
methylnaltrexone,0.12 uM,0.0422422847126278,173.66666666666666,0.08660889677415336
methylprednisolone,0.12 uM,0.2564841204565237,278.3333333333333,0.27017391996333817
metixene,0.12 uM,0.1133437145158285,212.0,0.15674627315705278
metoclopramide,0.12 uM,0.0413431834352781,191.5,0.0899739773095507
metolazone,0.12 uM,0.0290474791169956,191.0,0.07531846844229512
metoprolol,0.12 uM,-0.0227929808775981,222.66666666666666,0.0
mf-101,0.12 uM,-0.0441447733884266,194.0,0.0
mianserin,0.12 uM,-0.0090560918753722,183.0,0.0
mibampator,0.12 uM,0.0279704223797606,207.33333333333334,0.07700424195375356
mibefradil,0.12 uM,0.2047574260590343,209.0,0.20918163174046972
miconazole,0.12 uM,0.0085485849957278,226.66666666666666,0.04451142710406844
midodrine,0.12 uM,0.1299469069008643,208.33333333333334,0.1663768613443926
midostaurin,0.12 uM,0.1714725191231832,178.0,0.17665984206807148
mifobate,0.12 uM,0.012472617249364,163.33333333333334,0.045640120552183534
miglitol,0.12 uM,0.0803287224720929,163.66666666666666,0.1159434239218203
milacemide,0.12 uM,0.0146497942207944,199.0,0.054597514587375655
milnacipran,0.12 uM,0.0425101110377251,173.33333333333334,0.08679960258394678
milrinone,0.12 uM,0.1415696863077445,275.6666666666667,0.19975968057937876
minaprine,0.12 uM,0.0586567439612,333.5,0.14142867334176207
minoxidil,0.12 uM,0.0851614811208371,192.66666666666666,0.1295255566761155
mirodenafil,0.12 uM,-0.0160063094750849,194.33333333333334,0.0
mirtazapine,0.12 uM,0.0545625522791235,194.33333333333334,0.1041241720745032
mitomycin-c,0.12 uM,0.2048164736313494,272.3333333333333,0.2388159977103218
mk-0752,0.12 uM,0.0123528633896808,161.66666666666666,0.04518815750537375
mk-0773,0.12 uM,0.0680740268563925,164.66666666666666,0.10705923617382099
mk-0812,0.12 uM,-0.1054948512243259,180.33333333333334,0.0
mk-0893,0.12 uM,-0.0413934230442725,239.0,0.0
mk-2461,0.12 uM,0.0977171876660958,176.33333333333334,0.13273432967840468
mk-3207,0.12 uM,-0.0480416714576095,197.0,0.0
mk-8033,0.12 uM,0.0521335959216515,216.66666666666666,0.10746955839343207
mk-8245,0.12 uM,0.046024527853374,170.66666666666666,0.0896188974651303
mln0128,0.12 uM,0.5090577720788476,523.6666666666666,0.5220854307283666
mln2480,0.12 uM,0.061982419477891,197.33333333333334,0.11183173455882155
mln9708,0.12 uM,0.0830583376599971,249.33333333333334,0.14551654060225336
moclobemide,0.12 uM,0.1102890037913559,183.0,0.14365548886983617
molindone,0.12 uM,-0.0196003787236762,211.66666666666666,0.0
molsidomine,0.12 uM,-0.1029209132725788,478.6666666666667,0.0
moxidectin,0.12 uM,-0.0628420126996592,188.0,0.0
moxifloxacin,0.12 uM,0.0131504920172455,188.0,0.05027828995643047
moxisylyte,0.12 uM,0.0717818437865696,162.33333333333334,0.10915452159928594
mozavaptan,0.12 uM,0.0195208925887806,187.33333333333334,0.06114880002650272
mycophenolate-mofetil,0.12 uM,0.1035247644150129,189.33333333333334,0.14156837223628133
mycophenolic-acid,0.12 uM,0.028261476437884,244.66666666666666,0.08408439398604006
n6022,0.12 uM,-0.0924097812230892,250.66666666666666,0.0
nafamostat,0.12 uM,0.1687680144088163,354.6666666666667,0.24739210143222023
naftidrofuryl,0.12 uM,-0.1281654153698572,386.3333333333333,0.0
naftopidil,0.12 uM,0.0620871881819798,263.5,0.1293367305251539
nalbuphine,0.12 uM,-0.0417625786836177,204.33333333333334,0.0
naphazoline,0.12 uM,-0.0008694973476962,259.3333333333333,0.0
naproxen,0.12 uM,0.0281413212062238,260.0,0.08649469831157523
naringenin,0.12 uM,-0.0340077681056619,189.66666666666666,0.0
narlaprevir,0.12 uM,-0.004306134675641,223.33333333333334,0.0
nateglinide,0.12 uM,0.0326395852416224,263.3333333333333,0.09374666063742541
navitoclax,0.12 uM,0.0286887466792029,215.0,0.07941555775750239
nebivolol,0.12 uM,0.1096704333371209,181.66666666666666,0.14272924750841587
nefiracetam,0.12 uM,0.0556532823779227,168.33333333333334,0.09787257759666976
nefopam,0.12 uM,-0.0753381160139301,178.33333333333334,0.0
nelarabine,0.12 uM,-0.0110548008478087,175.33333333333334,0.0
nemonapride,0.12 uM,0.0935563644429286,341.0,0.1806110970549294
nepafenac,0.12 uM,0.1477842437773419,205.0,0.17600360766878761
neratinib,0.12 uM,0.0906997889947283,193.0,0.13378652254814044
nesbuvir,0.12 uM,0.0989749396630532,165.33333333333334,0.12935207693232317
netupitant,0.12 uM,0.0510575305703191,203.0,0.1029457672150719
nevirapine,0.12 uM,0.0326312784352883,108.5,0.060167571980472484
niacin,0.12 uM,0.0021864187664681,152.0,0.018433976934642833
nicaraven,0.12 uM,0.0099745975664877,172.66666666666666,0.04196454479173559
nicardipine,0.12 uM,0.0895657587673363,235.0,0.1467018222541324
nicergoline,0.12 uM,-0.0890116997568686,249.5,0.0
nicotinamide,0.12 uM,0.0284382765218717,268.0,0.0882774147264109
nicotine,0.12 uM,0.1977995887418499,264.3333333333333,0.2312167173287562
niguldipine,0.12 uM,-0.0136963264559596,142.0,0.0
nikethamide,0.12 uM,-0.0264094441285695,194.0,0.0
nilotinib,0.12 uM,-0.0664630888425377,257.6666666666667,0.0
nimesulide,0.12 uM,-0.1184408961605426,154.0,0.0
nimodipine,0.12 uM,-0.0318879661628048,224.33333333333334,0.0
nintedanib,0.12 uM,-0.0077038323007903,166.66666666666666,0.0
nisoxetine,0.12 uM,-0.0002270282533055,253.0,0.0
nitrendipine,0.12 uM,-0.077020709976927,247.66666666666666,0.0
nizofenone,0.12 uM,0.1134760676377724,198.33333333333334,0.15169824863260142
nms-1286937,0.12 uM,0.3500391019981453,283.0,0.3182600091124886
norethindrone,0.12 uM,0.2680821020858868,213.66666666666666,0.2420097539518962
norethisterone,0.12 uM,0.1145782947450039,239.66666666666666,0.16756587073951898
norfloxacin,0.12 uM,0.0336404596566691,80.5,0.0526210456000525
norgestrel,0.12 uM,0.1031331439166782,227.66666666666666,0.1549456633381005
nortriptyline,0.12 uM,0.0693311231855587,202.0,0.11966589003861973
noscapine,0.12 uM,0.0848103455510948,282.0,0.15637940022696836
novobiocin,0.12 uM,0.0600450354862454,249.66666666666666,0.12380819926089533
nsi-189,0.12 uM,-0.0552232666551875,134.0,0.0
nutlin-3,0.12 uM,0.17714813508576,240.66666666666666,0.20878862604400605
nvp-dpp728,0.12 uM,0.0007314618475359,152.5,0.010679756079968898
nxy-059,0.12 uM,-0.0597806006531575,193.0,0.0
o6-benzylguanine,0.12 uM,0.0350612837230801,183.0,0.08099720337344166
odanacatib,0.12 uM,0.0207875275572283,239.33333333333334,0.07132365429930897
ofloxacin,0.12 uM,0.015464408043309,191.66666666666666,0.055051672525798484
oglemilast,0.12 uM,-0.0414397856193095,201.33333333333334,0.0
olaparib,0.12 uM,-0.02154728469775,259.0,0.0
olmesartan,0.12 uM,0.095220478165427,115.5,0.10604415692966364
omecamtiv-mecarbil,0.12 uM,0.0939773889661296,216.33333333333334,0.14417965464979657
omeprazole,0.12 uM,0.067061076414677,203.66666666666666,0.11817505427292545
ondansetron,0.12 uM,0.0806491335549675,177.33333333333334,0.12092765030855783
oprozomib,0.12 uM,0.5755581689510598,466.0,0.5236825974913919
orantinib,0.12 uM,0.1438962959217556,232.0,0.18475634940108457
ore1001,0.12 uM,-0.0176363273909717,291.3333333333333,0.0
org-9768,0.12 uM,0.0034903243205109,351.0,0.035392971187914034
orlistat,0.12 uM,0.0567016278241108,276.0,0.12649777223259867
orphenadrine,0.12 uM,-0.3141743054283248,252.66666666666666,0.0
orteronel,0.12 uM,-0.0065504395784133,258.75,0.0
oseltamivir-carboxylate,0.12 uM,-0.0612138911738629,241.33333333333334,0.0
ostarine,0.12 uM,0.0463531105354569,335.6666666666667,0.126131663052563
otamixaban,0.12 uM,0.0600560181001988,227.66666666666666,0.11823840537346993
otilonium,0.12 uM,0.1410619462001097,190.66666666666666,0.16583373999442771
ots167,0.12 uM,0.7868260663258775,718.3333333333334,0.7602089039774038
oxandrolone,0.12 uM,-0.0040383096155014,306.3333333333333,0.0
oxaprozin,0.12 uM,0.0558522462984009,274.3333333333333,0.1251670985421438
oxatomide,0.12 uM,-0.0226194610948711,339.75,0.0
oxfendazole,0.12 uM,-0.0670795167626011,265.0,0.0
oxiconazole,0.12 uM,0.0445237114965882,182.66666666666666,0.09119182442092538
oxiperomide,0.12 uM,0.0178327590452234,123.0,0.04735789595588667
oxybenzone,0.12 uM,-0.019502478779633,204.66666666666666,0.0
oxybuprocaine,0.12 uM,0.1351945629523905,269.3333333333333,0.192954645402815
oxybutynin,0.12 uM,0.0917495834708474,247.0,0.1522232885198277
oxymetazoline,0.12 uM,0.1553944110477118,188.66666666666666,0.17313938009498145
oxypurinol,0.12 uM,0.0307887564642253,308.3333333333333,0.09852283173981295
ozagrel,0.12 uM,-0.0053752767456471,182.66666666666666,0.0
pa-824,0.12 uM,0.101787591383815,193.33333333333334,0.14185066002199317
paclitaxel,0.12 uM,0.3956329048157159,335.3333333333333,0.36831138015091824
palbociclib,0.12 uM,0.2864211851267447,419.6666666666667,0.3505785811179981
palmitoylethanolamide,0.12 uM,0.0358505645552636,223.0,0.09041302578115426
palomid-529,0.12 uM,0.1304262950621686,272.6666666666667,0.1906905520104704
palonosetron,0.12 uM,0.1001186436193158,259.0,0.16283131616156254
palovarotene,0.12 uM,0.2657892112036378,261.0,0.266329638999417
papaverine,0.12 uM,-0.0596993950664945,240.33333333333334,0.0
paracetamol,0.12 uM,0.0804802827314315,295.6666666666667,0.15598272454157325
paroxetine,0.12 uM,0.0145787499474895,182.33333333333334,0.05213432463818312
pasireotide,0.12 uM,0.0368139258958884,251.0,0.09720161935683475
pazopanib,0.12 uM,0.0907094779815172,175.33333333333334,0.12752318502629045
pazufloxacin,0.12 uM,0.0240402080845509,218.0,0.07320284003922163
pd123319,0.12 uM,0.0200533666387925,222.33333333333334,0.06751907894690692
pd153035,0.12 uM,0.0962706616959235,186.33333333333334,0.1354324788792761
pelitinib,0.12 uM,0.1329527237694351,184.33333333333334,0.15830007857049605
pemirolast,0.12 uM,-0.0430312550619029,192.66666666666666,0.0
penfluridol,0.12 uM,0.1778080695476129,189.66666666666666,0.1856956848714803
penicillin-v-potassium,0.12 uM,0.0955900219061563,299.6666666666667,0.17114179064843055
pentamidine,0.12 uM,0.0831235583334509,209.0,0.13328024387221557
pentoxifylline,0.12 uM,0.0274388956384304,172.33333333333334,0.06953421094081481
perhexiline,0.12 uM,0.0284029585723789,173.33333333333334,0.07095016458530602
pf-02545920,0.12 uM,0.0677271392035201,192.0,0.11530882658238972
pf-03084014,0.12 uM,0.0336222813834745,293.3333333333333,0.10042107601322665
pf-03758309,0.12 uM,0.2944568700827217,181.0,0.233442919383736
pf-03814735,0.12 uM,0.1667449024276754,228.33333333333334,0.1973065550722818
pf-04136309,0.12 uM,-0.0026848788203017,234.33333333333334,0.0
pf-04447943,0.12 uM,0.1206696623510839,216.66666666666666,0.1635029799338251
pf-04457845,0.12 uM,-0.0360654629741455,248.33333333333334,0.0
pf-04620110,0.12 uM,0.1609226476363662,191.0,0.17727840714140863
pf-04691502,0.12 uM,0.2011424903785992,313.3333333333333,0.2538550360551606
ph-797804,0.12 uM,0.1091634767432558,306.3333333333333,0.1849125469221064
pha-848125,0.12 uM,0.2096498483296788,240.66666666666666,0.2271359199680899
phenazone,0.12 uM,-0.0728059789397545,220.0,0.0
phenformin,0.12 uM,0.1769309284367228,247.33333333333334,0.2115308799920251
phensuximide,0.12 uM,-0.0306396098889993,238.33333333333334,0.0
phentermine,0.12 uM,0.1289274304996342,185.66666666666666,0.156448068775829
phentolamine,0.12 uM,0.2209817057036931,398.6666666666667,0.3001329630486965
phenylacetylglutamine,0.12 uM,-0.0681084046443896,286.0,0.0
phenylbutazone,0.12 uM,0.1640199227535501,304.6666666666667,0.22604314682202317
phenylbutyrate,0.12 uM,0.0011511398837038,219.66666666666666,0.016079654138665047
phenylephrine,0.12 uM,-0.0298936652090702,230.66666666666666,0.0
phenytoin,0.12 uM,0.0244002878617634,184.33333333333334,0.06781565892137603
phorbol-myristate-acetate,0.12 uM,0.6192145577449388,463.3333333333333,0.5416240301814802
physostigmine,0.12 uM,0.035101934098904,252.33333333333334,0.09516634901739188
pibenzimol,0.12 uM,0.0111423802470635,189.33333333333334,0.04644437261819535
piclamilast,0.12 uM,-0.0449688214503212,234.66666666666666,0.0
picolinic-acid,0.12 uM,-0.0277937744953451,358.25,0.0
picotamide,0.12 uM,0.0352622271425143,226.33333333333334,0.09033575980141066
piketoprofen,0.12 uM,0.0179022441053871,194.66666666666666,0.05969392094852953
pilaralisib,0.12 uM,-0.1960351904552979,294.3333333333333,0.0
pilocarpine,0.12 uM,0.0742832685301401,208.33333333333334,0.12579270505872345
pimavanserin,0.12 uM,0.0627055455036027,352.3333333333333,0.1503004960955004
pimecrolimus,0.12 uM,0.1290949616103902,300.6666666666667,0.1992176718259396
pimobendan,0.12 uM,0.0260785208422748,370.0,0.09932827929204391
pimozide,0.12 uM,0.0876580745439341,284.0,0.15954592126503284
pinacidil,0.12 uM,0.0426788503381537,407.0,0.13327053258100954
pinaverium,0.12 uM,0.0485843967170204,217.33333333333334,0.10390636459708479
pinitol,0.12 uM,0.0740035423357127,137.0,0.10181625305664878
pioglitazone,0.12 uM,0.0044316268359928,203.33333333333334,0.030354036677002674
piperidolate,0.12 uM,0.044762235613721,257.0,0.10845585907084875
pirenoxine,0.12 uM,0.0612212122372832,197.0,0.11104899898056567
pirenzepine,0.12 uM,0.0379064112840811,191.33333333333334,0.08611567828633328
pirfenidone,0.12 uM,0.0189589988945548,237.66666666666666,0.06787696428673784
piribedil,0.12 uM,0.0286555860684429,207.0,0.07787900476113277
piroxicam,0.12 uM,0.013681523414947,92.5,0.03597233821208143
pitavastatin,0.12 uM,0.0567258079099988,204.0,0.10877673055420034
pki-179,0.12 uM,0.3191708172676281,325.3333333333333,0.32584153418997047
podophyllotoxin,0.12 uM,0.4564331334175554,432.6666666666667,0.44936151294583404
pomalidomide,0.12 uM,0.0711532273796512,157.33333333333334,0.10698878274375741
pramipexole,0.12 uM,-0.0313525351276149,196.0,0.0
pranlukast,0.12 uM,0.0238579648773324,199.0,0.06967449157082903
pravastatin,0.12 uM,0.1483321352979285,190.33333333333334,0.16990479034721237
prazosin,0.12 uM,-0.0651072579895596,292.0,0.0
prednisone,0.12 uM,0.0584490835841609,165.66666666666666,0.09950318739491601
preladenant,0.12 uM,0.0837186386058677,207.33333333333334,0.13322208192624843
primaquine,0.12 uM,0.0079827699322265,258.6666666666667,0.04594916379558187
primidone,0.12 uM,0.1041027807843849,233.33333333333334,0.15759779269864954
pritelivir,0.12 uM,-0.0144080453492987,199.33333333333334,0.0
probenecid,0.12 uM,0.0401776799520879,173.33333333333334,0.08438476485459731
probucol,0.12 uM,0.0577028590669462,143.0,0.0918538274106918
procainamide,0.12 uM,0.0393488629797219,224.0,0.09493375856239407
prochlorperazine,0.12 uM,0.0339410254042858,174.33333333333334,0.0777827456242785
progesterone,0.12 uM,0.0627717473232669,221.0,0.11909919289784539
proglumide,0.12 uM,0.019046369328991,176.33333333333334,0.058600845486187825
proguanil,0.12 uM,0.103874679275309,237.33333333333334,0.15876866388310695
propafenone,0.12 uM,0.0717557433470087,238.66666666666666,0.13232892679179603
propentofylline,0.12 uM,0.0117344158312056,168.33333333333334,0.04494137662455727
propranolol,0.12 uM,0.0942144644835715,163.66666666666666,0.1255652550911498
protirelin,0.12 uM,-0.0294454169350106,218.0,0.0
protriptyline,0.12 uM,-0.0526681837438436,198.33333333333334,0.0
prx-08066,0.12 uM,0.0209454713119419,161.33333333333334,0.05878109806534915
psi-6130,0.12 uM,0.0745939027029726,195.66666666666666,0.12216327325702876
pterostilbene,0.12 uM,0.1542142789226561,189.0,0.17263298041443578
pyrazinamide,0.12 uM,0.0927403552082735,237.66666666666666,0.15012364054928853
pyrazinoylguanidine,0.12 uM,0.0576451025118126,236.0,0.11794180826057747
quercetin,0.12 uM,0.0615762203550057,237.66666666666666,0.12232668987984373
quetiapine,0.12 uM,-0.0277685301650282,224.0,0.0
quiflapon,0.12 uM,0.0163143591972927,173.66666666666666,0.05382373318703051
quinapril,0.12 uM,0.1845420709969083,292.3333333333333,0.23486453206051125
quinidine,0.12 uM,-0.0158240070218559,364.6666666666667,0.0
quizartinib,0.12 uM,0.0420203300327639,238.66666666666666,0.10126425826114029
r-428,0.12 uM,-0.0340318495732592,172.0,0.0
r547,0.12 uM,0.0427102609961114,336.0,0.1211340740687959
rabeprazole,0.12 uM,0.0455552892521365,202.33333333333334,0.09708087791210493
racecadotril,0.12 uM,0.1238713454382816,205.33333333333334,0.1612670823320519
raclopride,0.12 uM,0.0128601575747436,150.66666666666666,0.0445104830669986
radezolid,0.12 uM,0.1108924834265512,163.0,0.13594881599738876
raf265,0.12 uM,0.0235685145645551,223.66666666666666,0.07341711442246622
raloxifene,0.12 uM,-0.0114503312968435,175.0,0.0
raltegravir,0.12 uM,0.1597995083709828,284.25,0.21551054675165718
ramatroban,0.12 uM,0.0426302793943102,192.66666666666666,0.09164166137829599
ramelteon,0.12 uM,0.0168803879237235,233.0,0.06341613132231527
ramipril,0.12 uM,0.0399401944530238,173.33333333333334,0.08413500106019432
ranitidine,0.12 uM,0.210490682656508,220.0,0.2175997295847812
ranolazine,0.12 uM,-0.0822263902382595,232.66666666666666,0.0
rasagiline,0.12 uM,0.0879898646334756,236.0,0.14571454310076137
rebamipide,0.12 uM,0.0044654812326096,260.3333333333333,0.03447701012590236
reboxetine,0.12 uM,0.014112253709237,244.33333333333334,0.05937725554534938
refametinib,0.12 uM,0.0686551579020774,248.66666666666666,0.13212224487953347
regadenoson,0.12 uM,0.1239080565248885,313.5,0.19929624577321342
regorafenib,0.12 uM,-0.0335771193295751,205.66666666666666,0.0
relcovaptan,0.12 uM,0.0019755550550064,195.66666666666666,0.01988078663762741
repaglinide,0.12 uM,0.1965806641545829,218.0,0.2093289130779789
reparixin,0.12 uM,-0.0536071062520346,241.66666666666666,0.0
resatorvid,0.12 uM,0.0472892421605915,216.66666666666666,0.10235470258486092
reserpine,0.12 uM,-0.0260761286288336,229.66666666666666,0.0
resiquimod,0.12 uM,0.0091141802235186,207.0,0.043921235812356324
resminostat,0.12 uM,0.0263569079820791,182.0,0.0700347361428861
resveratrol,0.12 uM,0.0702903016257626,197.66666666666666,0.11919142043312567
retapamulin,0.12 uM,0.0101116822687851,189.66666666666666,0.04428307655798771
retigabine,0.12 uM,0.0183055228334354,154.0,0.05368859041400884
rg-7388,0.12 uM,-0.0137039333999782,122.0,0.0
rg2833,0.12 uM,0.0050159688910661,182.33333333333334,0.03058024958076147
rg4733,0.12 uM,0.086648176909792,200.33333333333334,0.13322535802179625
ribavirin,0.12 uM,-0.0055162096773119,234.33333333333334,0.0
rifabutin,0.12 uM,-0.1717551225579333,202.33333333333334,0.0
rifaximin,0.12 uM,-0.0220544446357806,238.0,0.0
rilmenidine,0.12 uM,-0.0175163578658722,165.33333333333334,0.0
rilpivirine,0.12 uM,-0.0099137726529515,218.0,0.0
rimantadine,0.12 uM,0.0879338094761278,328.6666666666667,0.17190414425988274
rimcazole,0.12 uM,-0.051701733773619,192.66666666666666,0.0
rimexolone,0.12 uM,0.1465588018411927,496.6666666666667,0.27281549452007076
rimonabant,0.12 uM,0.1447505346318667,143.66666666666666,0.1458205287119846
riociguat,0.12 uM,0.141301727859339,307.6666666666667,0.21083588536341907
ripasudil,0.12 uM,0.0258400520603311,160.66666666666666,0.06515386093008346
risperidone,0.12 uM,-0.0087805894733356,111.0,0.0
ritodrine,0.12 uM,0.0471896555997242,171.33333333333334,0.09092324114279463
rivaroxaban,0.12 uM,-0.0033790891848903,241.33333333333334,0.0
rizatriptan,0.12 uM,-0.1279235908735422,168.5,0.0
ro-4987655,0.12 uM,0.3111945051407859,315.6666666666667,0.31692820776651104
rociletinib,0.12 uM,0.172350736567598,200.66666666666666,0.1880506170290184
rocuronium,0.12 uM,0.033736585522832,180.0,0.07879839795033673
roflumilast,0.12 uM,0.0774598209701115,334.0,0.16264549944838674
rolipram,0.12 uM,-0.0136754261189845,216.33333333333334,0.0
romidepsin,0.12 uM,0.6904005487794835,651.3333333333334,0.6780828945136486
ropinirole,0.12 uM,-0.0830283130294187,239.66666666666666,0.0
roquinimex,0.12 uM,0.065970931552833,285.25,0.1387138122283056
roscovitine,0.12 uM,0.1460378738332279,268.3333333333333,0.2001707591037885
rosiglitazone,0.12 uM,0.0755069066170382,238.0,0.13555401648543067
rosuvastatin,0.12 uM,-0.0391401414475243,223.66666666666666,0.0
rotigotine,0.12 uM,0.1509250568038894,171.66666666666666,0.16276245571943512
rottlerin,0.12 uM,0.0177475491901905,430.0,0.08833524027602821
rotundine,0.12 uM,0.1685429237580468,267.0,0.21450699800149647
roxithromycin,0.12 uM,-0.0195616322072343,203.0,0.0
rs-127445,0.12 uM,0.077964172762215,188.66666666666666,0.1226381804628163
ru-58841,0.12 uM,0.0258411244619941,200.66666666666666,0.07281550985305496
rucinol,0.12 uM,0.0798164873959284,244.0,0.1411145487674138
rupatadine,0.12 uM,0.4006979632908293,429.3333333333333,0.41940774319347457
rutin,0.12 uM,-0.0704264445327614,125.5,0.0
s18986,0.12 uM,0.0160082666844781,329.75,0.07346747774006793
safinamide,0.12 uM,0.0632596644961943,206.33333333333334,0.11552572744849159
salvinorin-a,0.12 uM,0.066555959408724,218.66666666666666,0.12198750225430897
saquinavir,0.12 uM,-0.0063042107739135,151.0,0.0
saracatinib,0.12 uM,0.0743490748898512,251.33333333333334,0.13822716559009487
sarcosine,0.12 uM,0.0701368881730595,156.66666666666666,0.10599664539414372
sasapyrine,0.12 uM,-0.0462791704323293,273.6666666666667,0.0
saxagliptin,0.12 uM,0.0359803665068535,313.3333333333333,0.10736597281615881
sb-683698,0.12 uM,-0.0256634276701109,231.33333333333334,0.0
sb-705498,0.12 uM,0.0063528488925148,204.66666666666666,0.036461824261752415
sb-743921,0.12 uM,0.408615276550629,377.6666666666667,0.39723014588208083
sb-756050,0.12 uM,-0.0041263516793338,291.6666666666667,0.0
sb-939,0.12 uM,0.300976158796227,279.6666666666667,0.2933708595337944
sc-12267,0.12 uM,0.0196943542282711,194.33333333333334,0.06255688213196815
scopolamine,0.12 uM,-0.0328405933074603,214.66666666666666,0.0
sdz-nkt-343,0.12 uM,-0.1139514847063473,279.0,0.0
secnidazole,0.12 uM,0.1029111256736909,206.33333333333334,0.14734874258037844
selamectin,0.12 uM,0.0077060453197412,158.0,0.03528376293582014
selegiline,0.12 uM,-0.1045409003856728,288.3333333333333,0.0
selumetinib,0.12 uM,0.3678947991366458,290.0,0.33028693565851885
semagacestat,0.12 uM,0.0705329227700363,192.66666666666666,0.11787719824206506
semaxanib,0.12 uM,0.2104359992985255,228.66666666666666,0.22181556688367293
senicapoc,0.12 uM,0.0319142231322907,185.0,0.07769777376824703
seocalcitol,0.12 uM,0.0946350835922245,163.0,0.1255886696005552
sep-227900,0.12 uM,-0.0368903158216594,324.0,0.0
sertaconazole,0.12 uM,0.1352864096525014,237.0,0.1810638836059391
