cpd,dose_1,dose_2,dose_3,dose_4,dose_5,dose_6,no_of_replicates
ct-7758,0.0,0.0,0.0,0.0,0.0,0.0,5
cts-1027,0.0,0.0,0.002,0.001,0.0,0.0,5
curcumin,0.001,0.219,0.411,0.378,0.043,0.0,5
cutamesine,0.001,0.232,0.006,0.079,0.262,0.06,5
cx-4945,0.046,0.177,0.021,0.0,0.0,0.0,5
cx-5461,0.0,0.0,0.0,0.0,0.0,0.0,5
cx516,0.092,0.618,0.201,0.444,0.096,0.128,5
cyanocobalamin,0.0,0.0,0.416,0.0,0.0,0.0,5
cyclizine,0.013,0.056,0.0,0.0,0.002,0.004,5
cyclobenzaprine,0.893,0.915,0.808,0.929,0.523,0.01,2
cyclosporin-a,0.0,0.0,0.0,0.0,0.0,0.0,5
cyproheptadine,0.029,0.056,0.239,0.001,0.011,0.0,5
cyproterone-acetate,0.0,0.002,0.005,0.012,0.0,0.0,5
cytarabine,0.385,0.044,0.023,0.012,0.034,0.004,5
cytisine,0.0,0.003,0.002,0.006,0.015,0.042,5
d-serine,0.179,0.055,0.002,0.001,0.165,0.085,5
dabigatran-etexilate,0.197,0.022,0.053,0.036,0.0,0.0,5
dabrafenib,0.0,0.0,0.0,0.0,0.0,0.0,5
dacarbazine,0.029,0.001,0.18,0.0,0.0,0.0,5
dacinostat,0.0,0.0,0.0,0.0,0.0,0.0,5
dacomitinib,0.0,0.0,0.001,0.0,0.0,0.0,5
dalfampridine,0.0,0.061,0.023,0.012,0.067,0.042,5
danazol,0.0,0.0,0.002,0.0,0.0,0.0,5
danegaptide,0.067,0.51,0.055,0.623,0.023,0.097,5
dantrolene,0.509,0.024,0.003,0.016,0.01,0.001,5
danusertib,0.0,0.0,0.0,0.0,0.0,0.0,5
dapagliflozin,0.23,0.023,0.126,0.006,0.88,0.0,5
dapivirine,0.0,0.0,0.021,0.0,0.0,0.0,5
dapsone,0.0,0.095,0.027,0.002,0.225,0.054,5
darapladib,0.0,0.0,0.0,0.0,0.0,0.0,5
darifenacin,0.0,0.004,0.005,0.031,0.0,0.0,5
darunavir,0.106,0.006,0.092,0.613,0.056,0.075,5
dasabuvir,0.545,0.041,0.001,0.008,0.001,0.0,4
dasatinib,0.0,0.0,0.0,0.0,0.0,0.0,5
daunorubicin,0.0,0.0,0.0,0.0,0.0,0.0,5
dazmegrel,0.149,0.001,0.005,0.016,0.036,0.033,5
dazoxiben,0.062,0.156,0.006,0.078,0.026,0.064,5
decitabine,0.0,0.0,0.0,0.0,0.0,0.0,5
defactinib,0.537,0.263,0.367,0.318,0.004,0.003,2
deferasirox,0.0,0.0,0.0,0.0,0.0,0.0,5
deferiprone,0.006,0.0,0.004,0.006,0.0,0.002,5
deforolimus,0.0,0.0,0.0,0.0,0.0,0.0,5
dehydroepiandrosterone,0.016,0.637,0.183,0.073,0.018,0.0,5
delanzomib,0.0,0.0,0.0,0.0,0.0,0.0,5
delivert,0.015,0.006,0.299,0.129,0.502,0.384,5
deoxycholic-acid,0.0,0.031,0.002,0.001,0.0,0.0,5
dequalinium,0.0,0.0,0.0,0.0,0.0,0.0,5
desmopressin-acetate,0.0,0.0,0.005,0.085,0.263,0.057,5
desvenlafaxine,0.236,0.744,0.069,0.063,0.029,0.007,5
dexamethasone,0.0,0.0,0.0,0.0,0.0,0.0,10
dexfenfluramine,0.003,0.186,0.006,0.44,0.002,0.101,5
dexloxiglumide,0.0,0.003,0.006,0.012,0.002,0.018,5
dexmedetomidine,0.065,0.0,0.0,0.0,0.0,0.0,5
dexniguldipine,0.266,0.551,0.817,0.685,0.001,0.001,2
dextromethorphan,0.013,0.103,0.052,0.081,0.0,0.0,5
diacerein,0.013,0.046,0.006,0.114,0.009,0.004,5
diazepam,0.0,0.003,0.019,0.016,0.057,0.007,5
diazoxide,0.0,0.0,0.002,0.0,0.0,0.0,5
diclofenac,0.044,0.119,0.003,0.091,0.145,0.005,5
diclofensine,0.0,0.044,0.005,0.128,0.002,0.0,5
dicloxacillin,0.679,0.001,0.023,0.008,0.0,0.068,5
dicoumarol,0.0,0.0,0.034,0.025,0.037,0.01,5
dideoxyadenosine,0.0,0.138,0.006,0.04,0.002,0.01,5
dienogest,0.033,0.001,0.238,0.023,0.0,0.0,5
diethylcarbamazine,0.045,0.008,0.004,0.006,0.009,0.0,5
diethylstilbestrol,0.067,0.506,0.606,0.031,0.059,0.0,5
diflunisal,0.001,0.507,0.005,0.031,0.033,0.049,5
digoxin,0.0,0.0,0.0,0.0,0.0,0.0,5
dihydroergocristine,0.183,0.003,0.132,0.031,0.002,0.0,5
dihydroergotamine,0.0,0.004,0.027,0.001,0.228,0.017,5
dilazep,0.0,0.0,0.001,0.0,0.0,0.0,5
diltiazem,0.012,0.003,0.013,0.003,0.0,0.0,5
dimesna,0.033,0.003,0.07,0.006,0.0,0.019,5
dimethyl-fumarate,0.008,0.003,0.005,0.002,0.211,0.0,5
diminazene-aceturate,0.062,0.516,0.2,0.677,0.043,0.0,5
dinaciclib,0.0,0.0,0.0,0.0,0.0,0.0,5
dinoprost,0.0,0.006,0.006,0.281,0.171,0.013,5
diosmin,0.413,0.04,0.074,0.139,0.01,0.0,5
diphenidol,0.373,0.564,0.422,0.217,0.038,0.012,4
diphenylpyraline,0.003,0.006,0.019,0.0,0.002,0.0,5
dipraglurant,0.002,0.004,0.162,0.352,0.027,0.018,5
dipyridamole,0.0,0.003,0.0,0.0,0.002,0.006,5
disopyramide,0.004,0.0,0.182,0.015,0.066,0.001,5
disulfiram,0.0,0.0,0.0,0.0,0.0,0.0,5
dmp-777,0.094,0.162,0.025,0.008,0.0,0.0,5
docetaxel,0.0,0.0,0.0,0.0,0.0,0.0,5
dofequidar,0.0,0.001,0.001,0.0,0.0,0.0,5
dolasetron,0.003,0.001,0.004,0.079,0.011,0.009,5
dolastatin-10,0.0,0.0,0.0,0.0,0.0,0.0,5
dolutegravir,0.0,0.003,0.0,0.0,0.0,0.0,5
donepezil,0.087,0.0,0.005,0.002,0.012,0.01,5
donitriptan,0.039,0.001,0.026,0.047,0.567,0.133,5
dopamine,0.018,0.051,0.142,0.212,0.246,0.828,2
doramapimod,0.0,0.05,0.001,0.0,0.0,0.0,5
dorzolamide,0.374,0.719,0.082,0.519,0.546,0.003,5
dosulepin,0.001,0.002,0.005,0.004,0.013,0.0,5
doxapram,0.174,0.006,0.233,0.047,0.084,0.004,5
doxazosin,0.0,0.144,0.07,0.016,0.0,0.0,5
doxepin,0.002,0.008,0.004,0.002,0.013,0.0,5
doxifluridine,0.0,0.0,0.028,0.178,0.17,0.0,5
doxofylline,0.16,0.219,0.006,0.002,0.0,0.004,5
doxorubicin,0.0,0.0,0.0,0.0,0.0,0.0,5
doxycycline-hyclate,0.443,0.002,0.218,0.352,0.0,0.0,5
dpcpx,0.0,0.032,0.292,0.002,0.004,0.001,4
dpi-201106,0.003,0.002,0.002,0.03,0.0,0.0,5
dronedarone,0.017,0.249,0.004,0.0,0.0,0.0,5
droperidol,0.268,0.03,0.361,0.11,0.231,0.003,5
drospirenone,0.117,0.92,0.013,0.851,0.0,0.002,4
du-728,0.076,0.069,0.628,0.02,0.009,0.058,5
duloxetine,0.357,0.214,0.139,0.055,0.008,0.0,5
dutasteride,0.07,0.003,0.002,0.001,0.0,0.0,5
e-2012,0.094,0.183,0.07,0.001,0.0,0.0,5
ebselen,0.0,0.004,0.002,0.029,0.0,0.0,5
ecabet,0.0,0.214,0.086,0.031,0.19,0.259,5
econazole,0.0,0.0,0.002,0.0,0.0,0.0,5
edoxaban,0.0,0.0,0.005,0.001,0.028,0.082,5
edoxudine,0.0,0.0,0.021,0.001,0.0,0.0,5
efaproxiral,0.935,0.174,0.938,0.697,0.98,0.192,2
efatutazone,0.0,0.0,0.001,0.0,0.0,0.0,5
efavirenz,0.718,0.106,0.198,0.912,0.134,0.042,2
eflornithine,0.0,0.001,0.291,0.532,0.002,0.0,5
elacridar,0.0,0.0,0.0,0.0,0.0,0.0,5
elesclomol,0.0,0.0,0.0,0.0,0.0,0.0,5
ellagic-acid,0.0,0.0,0.0,0.0,0.0,0.013,5
elvitegravir,0.182,0.028,0.004,0.002,0.0,0.0,5
emd-1214063,0.05,0.001,0.0,0.0,0.0,0.0,5
emd-53998,0.003,0.287,0.005,0.006,0.0,0.0,5
emedastine,0.0,0.003,0.004,0.036,0.254,0.044,5
empagliflozin,0.009,0.027,0.047,0.061,0.295,0.087,5
emtricitabine,0.003,0.001,0.002,0.015,0.027,0.003,5
enalapril,0.013,0.026,0.068,0.479,0.027,0.01,5
enoxacin,0.0,0.003,0.002,0.203,0.665,0.017,5
enoxolone,0.0,0.0,0.002,0.012,0.011,0.007,5
enprofylline,0.017,0.215,0.006,0.045,0.01,0.15,5
entecavir,0.15,0.04,0.002,0.0,0.0,0.0,5
entinostat,0.0,0.0,0.0,0.0,0.0,0.0,5
enzalutamide,0.0,0.0,0.002,0.0,0.0,0.0,5
enzastaurin,0.413,0.137,0.023,0.0,0.0,0.0,5
eperezolid,0.079,0.002,0.629,0.225,0.085,0.003,5
epinastine,0.75,0.0,0.003,0.003,0.013,0.006,5
epinephrine,0.258,0.072,0.002,0.002,0.009,0.006,5
epirizole,0.339,0.358,0.05,0.304,0.384,0.209,2
epirubicin,0.0,0.0,0.0,0.0,0.0,0.0,5
epitiostanol,0.0,0.0,0.0,0.0,0.0,0.001,4
eplerenone,0.131,0.095,0.058,0.001,0.025,0.011,5
epothilone-b,0.0,0.0,0.0,0.0,0.0,0.0,5
eptifibatide,0.19,0.63,0.534,0.031,0.487,0.09,5
equol,0.0,0.0,0.004,0.011,0.0,0.0,5
ercalcitriol,0.001,0.0,0.002,0.0,0.0,0.0,5
erlotinib,0.0,0.0,0.0,0.0,0.0,0.0,5
erteberel,0.0,0.0,0.086,0.001,0.0,0.0,5
erythromycin,0.026,0.227,0.235,0.03,0.023,0.401,10
escitalopram,0.08,0.002,0.006,0.016,0.018,0.009,5
esculin,0.248,0.06,0.016,0.61,0.098,0.009,5
esmolol,0.643,0.16,0.239,0.249,0.008,0.0,5
estradiol,0.002,0.193,0.004,0.006,0.0,0.0,5
estramustine,0.08,0.049,0.002,0.0,0.0,0.0,5
estramustine-phosphate,0.007,0.002,0.016,0.038,0.528,0.132,4
estriol,0.0,0.003,0.0,0.0,0.0,0.01,5
estrone,0.685,0.064,0.594,0.668,0.157,0.167,2
etacrynic-acid,0.081,0.05,0.78,0.114,0.0,0.0,5
etanidazole,0.008,0.0,0.321,0.434,0.0,0.001,5
etazolate,0.045,0.12,0.005,0.001,0.002,0.001,5
ethinyl-estradiol,0.036,0.012,0.007,0.0,0.0,0.0,4
ethylenediaminetetraacetic-acid,0.0,0.0,0.002,0.0,0.0,0.0,5
etizolam,0.016,0.719,0.109,0.001,0.028,0.0,5
etodolac,0.19,0.0,0.014,0.001,0.002,0.0,5
etofenamate,0.226,0.634,0.232,0.116,0.194,0.475,5
etofylline-clofibrate,0.013,0.182,0.005,0.0,0.033,0.0,5
etomidate,0.0,0.024,0.016,0.106,0.002,0.01,5
etomoxir,0.033,0.0,0.005,0.002,0.0,0.0,5
etoposide,0.0,0.0,0.02,0.0,0.0,0.0,5
etoricoxib,0.001,0.017,0.025,0.011,0.012,0.0,5
etravirine,0.063,0.015,0.181,0.002,0.0,0.0,5
eugenol,0.013,0.254,0.261,0.011,0.002,0.005,5
everolimus,0.0,0.0,0.0,0.0,0.0,0.0,5
evp-6124,0.024,0.018,0.013,0.012,0.0,0.0,5
exalamide,0.021,0.001,0.045,0.0,0.0,0.0,5
exemestane,0.0,0.0,0.001,0.0,0.0,0.0,5
exherin,0.023,0.324,0.593,0.016,0.101,0.372,5
fadrozole,0.005,0.554,0.002,0.001,0.184,0.003,5
famciclovir,0.0,0.0,0.005,0.0,0.0,0.0,5
famotidine,0.008,0.054,0.012,0.004,0.001,0.347,4
faropenem,0.0,0.0,0.021,0.059,0.0,0.0,5
fasudil,0.025,0.001,0.003,0.011,0.0,0.001,5
favipiravir,0.0,0.004,0.002,0.001,0.0,0.077,5
fdcyd,0.0,0.0,0.0,0.0,0.0,0.0,5
febuxostat,0.047,0.031,0.508,0.111,0.025,0.0,5
felbamate,0.02,0.001,0.562,0.002,0.264,0.039,5
felbinac,0.045,0.006,0.0,0.0,0.09,0.006,5
felodipine,0.296,0.534,0.343,0.145,0.313,0.0,5
fenobam,0.0,0.004,0.003,0.016,0.002,0.187,5
fenoldopam,0.001,0.006,0.004,0.0,0.0,0.0,5
fenoterol,0.023,0.12,0.507,0.016,0.056,0.033,5
fentiazac,0.003,0.025,0.005,0.031,0.021,0.0,5
fenticonazole,0.05,0.001,0.005,0.107,0.009,0.0,5
fexofenadine,0.025,0.025,0.023,0.139,0.231,0.126,5
fiacitabine,0.005,0.0,0.023,0.087,0.0,0.0,5
fidarestat,0.7,0.887,0.502,0.239,0.711,0.096,5
fidaxomicin,0.0,0.002,0.004,0.003,0.0,0.0,5
filgotinib,0.0,0.03,0.005,0.0,0.0,0.0,5
finasteride,0.008,0.0,0.005,0.0,0.0,0.0,5
fingolimod,0.242,0.839,0.046,0.001,0.0,0.0,5
fipronil,0.0,0.052,0.005,0.015,0.312,0.0,5
firategrast,0.099,0.001,0.004,0.0,0.027,0.004,5
flavoxate,0.13,0.708,0.449,0.002,0.002,0.0,5
flecainide,0.126,0.296,0.006,0.002,0.0,0.0,5
floxuridine,0.0,0.0,0.0,0.0,0.0,0.0,5
fluconazole,0.0,0.0,0.074,0.256,0.009,0.023,5
fludarabine-phosphate,0.0,0.0,0.005,0.012,0.055,0.0,5
fludroxycortide,0.0,0.0,0.0,0.0,0.0,0.0,5
flumatinib,0.0,0.0,0.002,0.0,0.0,0.0,5
flumazenil,0.458,0.006,0.002,0.0,0.0,0.0,5
fluocinonide,0.0,0.0,0.0,0.0,0.0,0.0,5
fluorometholone,0.0,0.0,0.0,0.0,0.0,0.0,5
fluorouracil,0.0,0.0,0.001,0.0,0.0,0.0,5
fluoxetine,0.063,0.003,0.002,0.001,0.0,0.0,5
fluphenazine,0.0,0.002,0.002,0.0,0.0,0.0,5
fluspirilene,0.044,0.002,0.017,0.0,0.0,0.0,5
flutamide,0.0,0.227,0.006,0.002,0.002,0.0,5
fluticasone,0.0,0.0,0.0,0.0,0.0,0.0,5
flutrimazole,0.136,0.0,0.007,0.025,0.043,0.001,4
fluvoxamine,0.021,0.791,0.033,0.1,0.09,0.0,5
folic-acid,0.0,0.0,0.001,0.001,0.0,0.001,5
fomepizole,0.076,0.195,0.027,0.033,0.0,0.034,5
fomocaine,0.038,0.04,0.079,0.002,0.0,0.0,5
foretinib,0.0,0.0,0.0,0.0,0.0,0.0,4
formestane,0.0,0.0,0.001,0.0,0.0,0.0,5
formoterol,0.023,0.29,0.239,0.031,0.003,0.0,5
forskolin,0.002,0.004,0.002,0.001,0.0,0.0,5
fosfomycin,0.001,0.0,0.003,0.038,0.043,0.311,5
fosinopril,0.013,0.452,0.005,0.122,0.012,0.016,5
fostamatinib,0.0,0.001,0.003,0.0,0.0,0.0,5
fpl-62064,0.176,0.0,0.001,0.0,0.0,0.0,5
ftorafur,0.236,0.075,0.005,0.012,0.028,0.01,5
fulvestrant,0.036,0.002,0.037,0.021,0.0,0.0,4
furosemide,0.004,0.183,0.2,0.433,0.527,0.107,5
fusidic-acid,0.145,0.044,0.526,0.078,0.085,0.002,5
gabapentin,0.0,0.0,0.0,0.0,0.0,0.082,5
gaboxadol,0.0,0.072,0.047,0.008,0.002,0.01,5
galeterone,0.002,0.023,0.004,0.002,0.0,0.0,5
gallopamil,0.026,0.643,0.125,0.286,0.009,0.0,5
ganaxolone,0.014,0.018,0.002,0.154,0.035,0.001,5
ganciclovir,0.0,0.0,0.001,0.012,0.0,0.007,5
ganetespib,0.0,0.0,0.0,0.0,0.0,0.0,5
gatifloxacin,0.194,0.085,0.244,0.256,0.041,0.01,5
gdc-0068,0.024,0.103,0.002,0.0,0.0,0.0,5
gdc-0152,0.0,0.0,0.0,0.0,0.0,0.0,5
gdc-0199,0.0,0.001,0.002,0.0,0.0,0.0,5
gdc-0834,0.107,0.119,0.507,0.001,0.0,0.0,5
gefitinib,0.024,0.003,0.002,0.0,0.0,0.0,5
gemcitabine,0.0,0.0,0.0,0.0,0.0,0.0,5
gemfibrozil,0.0,0.0,0.0,0.0,0.002,0.001,5
gemifloxacin,0.374,0.874,0.642,0.903,0.817,0.253,2
genistein,0.004,0.252,0.036,0.0,0.0,0.0,5
genz-644282,0.0,0.0,0.0,0.0,0.0,0.0,5
gestrinone,0.0,0.0,0.0,0.0,0.0,0.0,5
gimeracil,0.001,0.05,0.002,0.006,0.221,0.238,5
ginkgolide-b,0.629,0.113,0.106,0.122,0.338,0.177,5
glafenine,0.026,0.0,0.025,0.036,0.012,0.0,5
glasdegib,0.086,0.01,0.006,0.001,0.0,0.017,5
gliclazide,0.013,0.12,0.001,0.0,0.01,0.007,5
glimepiride,0.0,0.031,0.002,0.074,0.0,0.0,5
glipizide,0.0,0.0,0.079,0.011,0.0,0.0,5
gliquidone,0.0,0.024,0.006,0.211,0.012,0.0,5
glyburide,0.003,0.329,0.004,0.289,0.037,0.509,5
glycitein,0.009,0.003,0.006,0.144,0.0,0.011,5
glycopyrrolate,0.0,0.0,0.003,0.005,0.0,0.001,5
golvatinib,0.044,0.024,0.47,0.064,0.0,0.0,5
goserelin-acetate,0.076,0.003,0.011,0.003,0.038,0.0,5
granisetron,0.026,0.06,0.006,0.095,0.248,0.0,5
grazoprevir,0.026,0.072,0.003,0.097,0.0,0.0,5
griseofulvin,0.01,0.006,0.005,0.002,0.0,0.0,5
gsk1292263,0.0,0.0,0.002,0.0,0.0,0.0,5
gsk2110183,0.0,0.0,0.001,0.0,0.0,0.0,5
gsk256066,0.262,0.333,0.385,0.954,0.275,0.099,2
gsk2636771,0.003,0.033,0.009,0.001,0.0,0.0,5
guanabenz,0.001,0.031,0.007,0.012,0.0,0.002,5
guanadrel,0.0,0.002,0.004,0.001,0.0,0.0,5
guanethidine,0.555,0.07,0.008,0.037,0.182,0.02,5
gw842166,0.05,0.022,0.004,0.195,0.364,0.007,5
halcinonide,0.0,0.0,0.0,0.0,0.0,0.0,5
halofantrine,0.0,0.0,0.001,0.0,0.0,0.0,5
haloperidol,0.0,0.0,0.002,0.008,0.0,0.0,5
hc-030031,0.324,0.12,0.005,0.093,0.01,0.006,5
hesperidin,0.0,0.137,0.021,0.017,0.198,0.064,5
hexachlorophene,0.0,0.0,0.0,0.0,0.0,0.0,5
histamine,0.108,0.002,0.676,0.033,0.022,0.002,4
homochlorcyclizine,0.016,0.003,0.004,0.0,0.0,0.0,5
homoharringtonine,0.0,0.0,0.0,0.0,0.0,0.0,5
honokiol,0.0,0.0,0.001,0.001,0.0,0.0,5
hydrocortisone,0.0,0.0,0.0,0.0,0.0,0.0,5
hydroflumethiazide,0.123,0.435,0.179,0.006,0.002,0.026,5
hydroxyurea,0.076,0.004,0.009,0.032,0.002,0.0,5
hymecromone,0.262,0.004,0.203,0.002,0.09,0.0,5
hypericin,0.001,0.062,0.063,0.044,0.0,0.0,5
i-bet-762,0.0,0.0,0.001,0.0,0.0,0.0,5
ib-meca,0.097,0.411,0.003,0.022,0.0,0.015,5
ibrutinib,0.0,0.0,0.001,0.0,0.0,0.0,5
ibudilast,0.0,0.001,0.458,0.031,0.133,0.066,5
ibuprofen,0.021,0.002,0.003,0.142,0.021,0.301,5
ibutamoren,0.145,0.066,0.133,0.045,0.006,0.0,5
ibutilide,0.009,0.074,0.023,0.032,0.023,0.0,5
ici-162846,0.003,0.257,0.305,0.09,0.002,0.137,5
"ici-185,282",0.095,0.006,0.058,0.118,0.049,0.01,5
ici-192605,0.0,0.0,0.002,0.181,0.186,0.366,5
idalopirdine,0.002,0.003,0.119,0.001,0.0,0.001,5
idebenone,0.453,0.029,0.102,0.006,0.013,0.009,5
idelalisib,0.039,0.0,0.003,0.0,0.0,0.0,5
idoxuridin,0.0,0.0,0.001,0.0,0.0,0.0,5
ifenprodil,0.0,0.0,0.003,0.022,0.01,0.0,5
ifosfamide,0.05,0.002,0.006,0.074,0.0,0.001,5
iguratimod,0.0,0.0,0.001,0.0,0.0,0.0,5
ilomastat,0.021,0.19,0.017,0.003,0.0,0.001,5
imatinib,0.0,0.008,0.011,0.036,0.0,0.0,5
imexon,0.209,0.01,0.182,0.001,0.002,0.189,5
imiloxan,0.0,0.005,0.065,0.001,0.0,0.007,5
imipramine,0.73,0.528,0.154,0.896,0.441,0.296,2
imiquimod,0.001,0.016,0.006,0.038,0.621,0.067,5
indacaterol,0.045,0.029,0.003,0.055,0.0,0.0,5
indapamide,0.024,0.26,0.188,0.015,0.002,0.006,5
indibulin,0.0,0.0,0.0,0.0,0.0,0.0,5
indinavir,0.0,0.047,0.033,0.171,0.0,0.001,5
indiplon,0.312,0.199,0.033,0.168,0.008,0.0,5
indirubin,0.0,0.0,0.002,0.0,0.0,0.0,5
indobufen,0.026,0.0,0.005,0.001,0.0,0.007,5
indole,0.0,0.0,0.0,0.0,0.0,0.001,4
indometacin,0.016,0.526,0.082,0.056,0.128,0.003,5
indoprofen,0.394,0.115,0.378,0.095,0.002,0.009,2
indoramin,0.0,0.0,0.19,0.103,0.0,0.0,5
indoximod,0.05,0.554,0.318,0.1,0.386,0.449,5
ingenol-mebutate,0.0,0.0,0.0,0.0,0.0,0.0,5
iniparib,0.003,0.0,0.02,0.015,0.0,0.001,5
inosine,0.013,0.002,0.006,0.041,0.035,0.037,5
inositol,0.057,0.001,0.004,0.002,0.0,0.006,5
iowh032,0.0,0.028,0.005,0.03,0.002,0.0,5
ipratropium,0.0,0.007,0.25,0.497,0.167,0.611,5
ipriflavone,0.008,0.006,0.034,0.002,0.0,0.0,5
irbesartan,0.112,0.004,0.013,0.002,0.033,0.01,5
irinotecan,0.0,0.003,0.002,0.0,0.0,0.0,5
irsogladine,0.753,0.002,0.043,0.054,0.095,0.852,5
isbufylline,0.0,0.0,0.677,0.055,0.21,0.048,5
isoconazole,0.008,0.385,0.091,0.025,0.0,0.0,5
isofloxythepin,0.0,0.0,0.0,0.0,0.001,0.0,5
isoniazid,0.021,0.003,0.003,0.402,0.01,0.004,5
isosorbide,0.024,0.072,0.017,0.016,0.025,0.007,5
isradipine,0.001,0.171,0.013,0.006,0.17,0.003,5
istaroxime,0.087,0.017,0.2,0.121,0.0,0.0,5
itopride,0.206,0.065,0.002,0.011,0.305,0.051,5
itraconazole,0.007,0.001,0.002,0.0,0.0,0.0,5
ivabradine,0.0,0.003,0.002,0.0,0.0,0.003,5
ivacaftor,0.0,0.0,0.002,0.0,0.0,0.0,5
ivermectin,0.0,0.001,0.001,0.0,0.0,0.0,5
ixabepilone,0.004,0.0,0.0,0.0,0.0,0.0,5
josamycin,0.222,0.003,0.003,0.002,0.0,0.0,5
kakonein,0.0,0.0,0.002,0.0,0.006,0.011,5
kbg,0.007,0.006,0.003,0.001,0.013,0.089,4
kd-023,0.017,0.0,0.002,0.0,0.0,0.0,5
kd025,0.071,0.129,0.216,0.001,0.0,0.0,5
ketanserin,0.044,0.082,0.021,0.006,0.01,0.0,5
ketoconazole,0.0,0.0,0.002,0.0,0.0,0.0,5
ketoprofen,0.086,0.787,0.023,0.1,0.015,0.033,5
ketorolac,0.434,0.906,0.015,0.038,0.014,0.006,2
ketotifen,0.014,0.006,0.214,0.001,0.207,0.025,5
kpt-330,0.0,0.0,0.0,0.0,0.0,0.0,5
kw-2449,0.0,0.0,0.001,0.0,0.0,0.0,5
kw-2478,0.736,0.014,0.007,0.003,0.001,0.003,2
kx2-391,0.0,0.0,0.0,0.0,0.0,0.0,5
l-citrulline,0.0,0.0,0.001,0.0,0.0,0.343,5
l-ergothioneine,0.001,0.01,0.002,0.02,0.002,0.0,5
l-name,0.0,0.0,0.002,0.002,0.015,0.007,5
labetalol,0.013,0.056,0.126,0.062,0.008,0.152,5
lacidipine,0.0,0.008,0.005,0.0,0.0,0.0,5
lacitol,0.128,0.001,0.002,0.065,0.026,0.013,5
lacosamide,0.191,0.09,0.039,0.003,0.013,0.025,5
lafutidine,0.0,0.0,0.0,0.0,0.0,0.0,5
lamivudine,0.192,0.143,0.104,0.221,0.293,0.012,4
lamotrigine,0.058,0.086,0.013,0.017,0.001,0.015,5
lapatinib,0.021,0.0,0.002,0.0,0.0,0.0,5
laropiprant,0.001,0.006,0.221,0.008,0.0,0.0,5
lasalocid,0.0,0.0,0.009,0.0,0.0,0.0,4
latanoprost,0.159,0.006,0.005,0.001,0.0,0.0,5
lcl-161,0.0,0.0,0.001,0.0,0.0,0.0,5
ledipasvir,0.0,0.006,0.002,0.0,0.0,0.0,5
leflunomide,0.0,0.0,0.001,0.0,0.0,0.0,5
lenalidomide,0.013,0.0,0.003,0.0,0.0,0.0,5
lenvatinib,0.432,0.04,0.501,0.983,0.01,0.073,2
lerisetron,0.008,0.049,0.069,0.073,0.0,0.001,5
lersivirine,0.028,0.002,0.0,0.0,0.001,0.001,4
lesinurad,0.0,0.001,0.013,0.002,0.059,0.421,5
lestaurtinib,0.0,0.0,0.0,0.0,0.0,0.0,5
letermovir,0.17,0.003,0.025,0.012,0.0,0.0,5
letrozole,0.012,0.003,0.215,0.006,0.06,0.003,5
levalbuterol,0.021,0.006,0.082,0.033,0.051,0.023,5
levamisole,0.0,0.001,0.005,0.031,0.002,0.019,5
levcromakalim,0.243,0.199,0.129,0.065,0.183,0.014,5
levetiracetam,0.0,0.001,0.0,0.0,0.01,0.026,5
levobunolol,0.0,0.0,0.002,0.011,0.002,0.007,5
levocabastine,0.0,0.002,0.002,0.001,0.0,0.055,5
levocetirizine,0.008,0.004,0.005,0.001,0.09,0.0,5
levofloxacin,0.0,0.023,0.002,0.006,0.001,0.001,5
levomequitazine,0.0,0.001,0.002,0.002,0.0,0.0,5
levonorgestrel,0.0,0.0,0.002,0.0,0.0,0.0,5
levosimendan,0.039,0.095,0.241,0.045,0.087,0.013,4
levosulpiride,0.001,0.062,0.023,0.002,0.002,0.004,5
levothyroxine,0.387,0.227,0.025,0.031,0.006,0.46,5
lgx818,0.0,0.0,0.0,0.0,0.0,0.0,5
licarbazepine,0.002,0.014,0.095,0.001,0.0,0.025,5
licochalcone-a,0.013,0.179,0.074,0.001,0.0,0.0,5
lidamidine,0.003,0.002,0.004,0.002,0.113,0.164,5
lidocaine,0.131,0.07,0.514,0.1,0.693,0.535,5
lidoflazine,0.0,0.003,0.002,0.001,0.0,0.0,5
linagliptin,0.072,0.072,0.013,0.001,0.0,0.0,5
linezolid,0.0,0.0,0.0,0.0,0.0,0.0,5
linifanib,0.068,0.145,0.244,0.002,0.0,0.0,5
linopirdine,0.013,0.11,0.011,0.246,0.006,0.0,5
linsidomine,0.008,0.0,0.0,0.0,0.029,0.191,5
linsitinib,0.0,0.0,0.001,0.0,0.0,0.0,5
liranaftate,0.0,0.0,0.002,0.0,0.0,0.0,5
lirimilast,0.021,0.107,0.004,0.002,0.002,0.001,5
lisinopril,0.0,0.001,0.045,0.038,0.165,0.478,5
lisofylline,0.001,0.029,0.134,0.04,0.015,0.019,5
lobenzarit,0.067,0.006,0.002,0.03,0.01,0.01,5
lodoxamide,0.001,0.496,0.096,0.121,0.028,0.075,5
lofexidine,0.571,0.461,0.716,0.08,0.078,0.035,4
lomeguatrib,0.003,0.215,0.126,0.022,0.002,0.0,5
lomerizine,0.013,0.003,0.064,0.199,0.0,0.0,5
lomitapide,0.012,0.0,0.003,0.0,0.0,0.0,5
lonafarnib,0.0,0.0,0.0,0.0,0.0,0.0,5
lonidamine,0.17,0.041,0.033,0.169,0.013,0.038,5
loperamide,0.016,0.008,0.032,0.036,0.0,0.0,5
lopinavir,0.095,0.001,0.0,0.0,0.0,0.0,5
