cpd,dose,replicate_correlation,signature_strength,MAS
ly2157299,0.04 uM,0.0634043869726432,217.0,0.1310609352758679
ly2228820,0.04 uM,0.1911246929492747,264.6666666666667,0.25129958197506486
ly2334737,0.04 uM,0.0980695499080015,317.6666666666667,0.19721350693302653
ly2784544,0.04 uM,0.1116547348856323,321.6666666666667,0.2117509383931431
ly2811376,0.04 uM,0.0533654160478952,177.66666666666666,0.10879693706049148
ly2874455,0.04 uM,0.383702704848366,310.6666666666667,0.38577004448732466
ly2886721,0.04 uM,0.0999451745168912,211.0,0.16225791272239629
macitentan,0.04 uM,0.0267821317492784,251.66666666666666,0.09173164073573746
malotilate,0.04 uM,0.0873668824194196,210.66666666666666,0.15158459686899997
manumycin-a,0.04 uM,0.033758370926616,198.66666666666666,0.09150334803564553
maprotiline,0.04 uM,0.068967912615465,239.66666666666666,0.14365180942627823
maraviroc,0.04 uM,0.0672904583111509,270.3333333333333,0.150698970289841
maribavir,0.04 uM,0.0878427760187546,193.0,0.1454840633837646
marimastat,0.04 uM,-0.0028713562535608,218.0,0.0
masitinib,0.04 uM,-0.0061499808531106,177.66666666666666,0.0
masoprocol,0.04 uM,-0.001581626458199,250.0,0.0
maxacalcitol,0.04 uM,0.081901169361241,234.33333333333334,0.15479104364079851
mazindol,0.04 uM,0.0301474310478485,167.0,0.07928063733924713
mbx-2982,0.04 uM,-0.0138045569596607,223.33333333333334,0.0
mcpp,0.04 uM,-0.0146067882727637,204.0,0.0
mebendazole,0.04 uM,0.0796981796445216,172.0,0.1308194040575582
mecamylamine,0.04 uM,0.0054136895588743,216.0,0.038208262741440006
meclofenamic-acid,0.04 uM,0.0707934984635788,247.66666666666666,0.1479497408764246
meclozine,0.04 uM,0.0042878291163477,253.66666666666666,0.03684971874737376
medroxyprogesterone-acetate,0.04 uM,0.3342374868073262,312.0,0.36081835111553023
medrysone,0.04 uM,0.2621424201668114,288.0,0.30700725470581247
mefloquine,0.04 uM,0.3351530350154576,441.6666666666667,0.429885337031137
meglitinide,0.04 uM,0.0702573622124464,389.6666666666667,0.18487419261156637
meisoindigo,0.04 uM,0.0951647099479765,281.3333333333333,0.18282361919903506
mek162,0.04 uM,0.1936759225531676,273.6666666666667,0.2572364514089697
melatonin,0.04 uM,0.0636723500238168,203.66666666666666,0.12723868125582086
meloxicam,0.04 uM,0.010968482352172,221.66666666666666,0.05509436826917008
melperone,0.04 uM,0.0818811585269037,213.66666666666666,0.14778968339641477
menadione,0.04 uM,0.0742401953916706,224.33333333333334,0.14419499948704173
mepacrine,0.04 uM,0.0244060261331689,267.3333333333333,0.09025241562607994
mepazine,0.04 uM,0.0049652320509587,292.6666666666667,0.04259318803977327
mephentermine,0.04 uM,0.0248882475459291,218.0,0.08230176474818052
mepivacaine,0.04 uM,0.1246665172275304,352.0,0.23406150174017787
meptazinol,0.04 uM,0.0117456826099545,267.3333333333333,0.0626108254311239
mepyramine,0.04 uM,0.0113614839306228,174.33333333333334,0.04972691172153682
merbarone,0.04 uM,0.0888098573790243,269.0,0.17269925666351826
mercaptopurine,0.04 uM,0.0358409920890657,195.33333333333334,0.09348930556803837
mericitabine,0.04 uM,-0.0129025049735212,194.33333333333334,0.0
merimepodib,0.04 uM,-0.0013271829788823,210.33333333333334,0.0
mestinon,0.04 uM,0.3908667469902024,292.0,0.37747616128174755
mestranol,0.04 uM,0.0672920227521085,362.0,0.1743892937170318
mesulergine,0.04 uM,0.0100041796258417,219.0,0.05229937993081497
metamizole,0.04 uM,0.0270513790430291,197.0,0.08156644979512526
metatinib,0.04 uM,-0.0085244986783976,273.6666666666667,0.0
metenkephalin,0.04 uM,0.0422995647585156,212.33333333333334,0.10589142192882472
metergoline,0.04 uM,0.0417384908515228,209.66666666666666,0.10452418943932308
metformin,0.04 uM,0.0670145329559995,235.66666666666666,0.14041623339807519
methazolamide,0.04 uM,0.0129151839502367,281.6666666666667,0.06739097926062043
methimazole,0.04 uM,0.1360359634621311,204.33333333333334,0.18628600119569944
methiopril,0.04 uM,0.0106757450941933,230.66666666666666,0.055446643324963574
methocarbamol,0.04 uM,0.0537900800433373,203.33333333333334,0.1168528010915637
methoxsalen,0.04 uM,0.084998785807018,309.6666666666667,0.18127475739159693
methyldopa,0.04 uM,0.2600115348333287,517.3333333333334,0.40979370288828737
methylnaltrexone,0.04 uM,-0.027151456564581,221.33333333333334,0.0
methylprednisolone,0.04 uM,0.3016466558323293,408.6666666666667,0.3922993668057423
metixene,0.04 uM,0.0312585343756713,215.66666666666666,0.09174017422944265
metoclopramide,0.04 uM,0.0615583933424864,231.33333333333334,0.13333571311809686
metolazone,0.04 uM,0.1223285652908926,227.0,0.18619182623331146
metoprolol,0.04 uM,-0.0203433130656504,435.3333333333333,0.0
metronidazole,0.04 uM,0.108766379930324,254.0,0.18571540825090582
mf-101,0.04 uM,0.024680503796688,171.0,0.07258699330490107
mianserin,0.04 uM,0.0358561461514752,202.0,0.09509139780141894
mibefradil,0.04 uM,0.0030455462467426,206.0,0.027986587808533636
miconazole,0.04 uM,0.0536024171780287,312.3333333333333,0.14457230233232765
midodrine,0.04 uM,-0.0143905685225139,229.66666666666666,0.0
midostaurin,0.04 uM,0.0797575817011777,237.0,0.1536186356613215
mifobate,0.04 uM,0.064325749297169,190.33333333333334,0.12363276882246768
miglitol,0.04 uM,0.0172834767015046,186.0,0.06335133458426752
miglustat,0.04 uM,0.0451768285279311,210.66666666666666,0.10900326923908067
milacemide,0.04 uM,0.0700613400954542,195.33333333333334,0.13071070064928292
milnacipran,0.04 uM,0.0304554624674269,255.33333333333334,0.09853036661906728
milrinone,0.04 uM,0.0661220077147954,252.0,0.14423047317893256
miltefosine,0.04 uM,0.0460137110407501,189.0,0.10419773401403765
minaprine,0.04 uM,0.1918648369712423,357.3333333333333,0.29256219233695757
minoxidil,0.04 uM,0.0027050818646268,211.33333333333334,0.026715170480864164
mirodenafil,0.04 uM,0.0139188545490207,235.33333333333334,0.06394803638351185
mirtazapine,0.04 uM,0.0962043159890535,216.33333333333334,0.16119172430285275
mitiglinide,0.04 uM,0.0255376539923599,204.33333333333334,0.08071306714655938
mitomycin-c,0.04 uM,0.3644820065940019,526.6666666666666,0.4895417147475318
mitoxantrone,0.04 uM,0.5390590237888425,644.3333333333334,0.6585021569541025
mizolastine,0.04 uM,0.0423389559808344,235.66666666666666,0.11160994493291158
mk-0752,0.04 uM,0.0060938711274248,224.66666666666666,0.04134278183197711
mk-0812,0.04 uM,-0.0040011628232788,335.6666666666667,0.0
mk-0893,0.04 uM,0.0457573295226353,180.33333333333334,0.10149673744471202
mk-2461,0.04 uM,0.1320838120055666,205.33333333333334,0.18400866219662373
mk-3207,0.04 uM,0.0921648827369777,242.66666666666666,0.1670981115192258
mk-8033,0.04 uM,0.0579706632295665,189.0,0.11695499604168776
mk-8245,0.04 uM,0.0685821261453108,223.66666666666666,0.13838526414733157
mln0128,0.04 uM,0.6717296879524036,626.3333333333334,0.7247425773600155
mln9708,0.04 uM,0.5078468855950012,597.0,0.6152297163421413
moclobemide,0.04 uM,-0.0031348594805122,210.66666666666666,0.0
molindone,0.04 uM,0.1413005174330092,276.6666666666667,0.22091949250320242
molsidomine,0.04 uM,0.1438162085423146,270.6666666666667,0.2204474333823758
moracizine,0.04 uM,-0.0161089784901043,215.33333333333334,0.0
moxidectin,0.04 uM,0.1077493065090083,253.0,0.1844808302035286
moxifloxacin,0.04 uM,0.042273833207244,221.33333333333334,0.1080794109524615
moxisylyte,0.04 uM,0.0795897662211512,334.0,0.18217366259465634
moxonidine,0.04 uM,0.0254218853615026,218.66666666666666,0.08330650453808774
mozavaptan,0.04 uM,-0.016978994461412,338.3333333333333,0.0
mubritinib,0.04 uM,0.1803915538868185,508.3333333333333,0.33834996526059047
mycophenolate-mofetil,0.04 uM,-0.000119294460478,262.6666666666667,0.0
mycophenolic-acid,0.04 uM,0.0160712451082032,208.33333333333334,0.06465288150116162
n6022,0.04 uM,-0.015045789085339,284.3333333333333,0.0
nafamostat,0.04 uM,0.0369396966385534,217.66666666666666,0.1001904592941502
naftidrofuryl,0.04 uM,0.0679241736482763,233.0,0.14056392781509403
naftifine,0.04 uM,0.0184823521720044,231.0,0.07300764716100833
naftopidil,0.04 uM,0.0590181148252963,328.6666666666667,0.1556159966639155
nalbuphine,0.04 uM,0.099805985971401,195.33333333333334,0.15600920267365156
naphazoline,0.04 uM,0.0146649527865728,223.0,0.06389641734143496
naproxen,0.04 uM,0.1751499528332726,299.3333333333333,0.25583873279265845
naringenin,0.04 uM,0.0211941354478971,213.66666666666666,0.07518998221678415
narlaprevir,0.04 uM,0.0532720632874742,357.3333333333333,0.15415949046181845
navitoclax,0.04 uM,0.4462400646324264,643.6666666666666,0.5988230809813069
nebivolol,0.04 uM,0.0645622133804066,194.33333333333334,0.1251545368509367
nefazodone,0.04 uM,0.5430946510129171,624.0,0.6504498224887189
nefiracetam,0.04 uM,0.0564666050230229,185.33333333333334,0.11430266309311979
nefopam,0.04 uM,0.0518372140809026,216.66666666666666,0.11841333680092392
nelarabine,0.04 uM,0.050059355356926,249.0,0.1247458314004059
nemonapride,0.04 uM,0.0171688522140342,279.6666666666667,0.07742384336938361
neostigmine,0.04 uM,-0.0037242100740657,247.66666666666666,0.0
nepafenac,0.04 uM,0.0444546172023125,324.3333333333333,0.1341646098862207
neratinib,0.04 uM,0.3273828770769705,530.6666666666666,0.4657175743451243
nesbuvir,0.04 uM,0.0585427115731271,256.0,0.13678552501483368
netupitant,0.04 uM,0.0734242110080603,201.33333333333334,0.13585049591546552
nevirapine,0.04 uM,0.1134564338218125,304.3333333333333,0.20762185535933494
niacin,0.04 uM,0.5499578067938767,467.0,0.5662482435948104
nicaraven,0.04 uM,0.0779403551047474,301.0,0.17113868074781072
nicardipine,0.04 uM,0.0902881606844312,285.6666666666667,0.1794439945881169
nicergoline,0.04 uM,0.010552574556119,201.66666666666666,0.05154422528668456
niclosamide,0.04 uM,-0.0434686224513622,244.33333333333334,0.0
nicotinamide,0.04 uM,-0.003507429927055,217.0,0.0
nicotine,0.04 uM,0.0320168212427732,231.33333333333334,0.09615944663455546
niguldipine,0.04 uM,0.373731191683712,450.6666666666667,0.4585546832003444
nikethamide,0.04 uM,0.100860325777317,210.33333333333334,0.1627413736850594
nilotinib,0.04 uM,0.0295878281823531,228.66666666666666,0.09190554536517283
nimesulide,0.04 uM,0.0398333753630904,205.66666666666666,0.10113215253279376
nimodipine,0.04 uM,0.0710295188993807,172.0,0.12350012636370877
nintedanib,0.04 uM,0.0372277872733895,228.33333333333334,0.10301536654192363
nisoxetine,0.04 uM,0.0958562629008004,222.0,0.16299357142098092
nitrendipine,0.04 uM,0.0864564244818665,234.66666666666666,0.1591505264482702
nizofenone,0.04 uM,-0.0157702653478662,243.0,0.0
nms-1286937,0.04 uM,0.3335265067667909,643.3333333333334,0.5175674392037938
norethindrone,0.04 uM,0.1210025264553971,266.3333333333333,0.20058281564819866
norethisterone,0.04 uM,0.2163754238000504,284.0,0.2769790221760682
norfloxacin,0.04 uM,0.0096926223766426,264.0,0.05652054643296283
norgestrel,0.04 uM,0.0320684711442367,288.0,0.10737894028116189
nortriptyline,0.04 uM,-0.0065044785041142,195.0,0.0
noscapine,0.04 uM,0.0404454220254606,265.0,0.115675494470124
novobiocin,0.04 uM,0.0581339721856407,191.0,0.11773766670704705
nsi-189,0.04 uM,0.0282690511548843,264.0,0.09652533582196123
nutlin-3,0.04 uM,0.0272550599157536,278.0,0.09725897996711702
nvp-dpp728,0.04 uM,0.0648338423603911,253.33333333333334,0.14319596848626284
nxy-059,0.04 uM,0.0477255363463999,240.66666666666666,0.11974768390018786
o6-benzylguanine,0.04 uM,-0.0421477906357701,224.66666666666666,0.0
odanacatib,0.04 uM,0.0445665798051687,238.66666666666666,0.11523496620707649
ofloxacin,0.04 uM,0.0003484733858238,221.0,0.009805385808078547
oglemilast,0.04 uM,0.0052697376409164,241.33333333333334,0.03984619855041965
olanzapine,0.04 uM,0.0564219133813406,280.3333333333333,0.14052222491274016
olaparib,0.04 uM,0.0151695667199043,227.0,0.06556668985277533
olmesartan,0.04 uM,0.030875199641346,200.66666666666666,0.08794805664445653
olprinone,0.04 uM,0.0147945445375325,204.0,0.061383214182230715
omecamtiv-mecarbil,0.04 uM,0.0423758721174591,317.0,0.12950087347679978
omeprazole,0.04 uM,0.06472500863945,238.0,0.1386782265069124
ondansetron,0.04 uM,0.0681605443320537,234.66666666666666,0.14131099982802206
oprozomib,0.04 uM,0.147720049128116,379.0,0.2643766338366469
orantinib,0.04 uM,0.2125310553205002,355.6666666666667,0.3071966841581983
ore1001,0.04 uM,0.3448501405661875,402.3333333333333,0.4161902993061381
orlistat,0.04 uM,0.0487721940467184,184.33333333333334,0.1059428926716189
ornidazole,0.04 uM,-0.0066530770452146,340.3333333333333,0.0
orphenadrine,0.04 uM,0.0866009834963154,200.0,0.1470483486918931
orteronel,0.04 uM,0.0915227147487087,238.66666666666666,0.1651368790750866
oseltamivir-carboxylate,0.04 uM,0.0704050501088103,210.66666666666666,0.1360766345320585
osimertinib,0.04 uM,0.0003219479391409,224.0,0.009488565848279212
ostarine,0.04 uM,0.1060571651395854,393.6666666666667,0.22830639190578894
otamixaban,0.04 uM,0.0397020790719829,215.0,0.10323087224452261
otilonium,0.04 uM,0.0428155967758506,225.0,0.10966700974734529
ots167,0.04 uM,0.4601653170444675,690.0,0.6296007382372316
oxandrolone,0.04 uM,0.1630339180139538,264.6666666666667,0.23209850795773002
oxaprozin,0.04 uM,0.069145278190292,383.0,0.18182952033572655
oxatomide,0.04 uM,0.0935351929165849,228.0,0.16316938949797008
oxfendazole,0.04 uM,0.0999248134345783,303.3333333333333,0.1945272663550874
oxiconazole,0.04 uM,0.0040060662949368,165.33333333333334,0.0287556387369731
oxiperomide,0.04 uM,-0.0007326020155603,330.6666666666667,0.0
oxybenzone,0.04 uM,0.0530235973736071,181.66666666666666,0.10966194899827675
oxybuprocaine,0.04 uM,0.0397512071880224,289.3333333333333,0.11982795240237945
oxybutynin,0.04 uM,0.0853256138679518,224.33333333333334,0.15458607038052793
oxymetazoline,0.04 uM,0.0936842818048511,208.33333333333334,0.15609769464613396
oxypurinol,0.04 uM,0.0400295375792727,205.0,0.10121641690395405
ozagrel,0.04 uM,-0.0095647585156957,210.66666666666666,0.0
pa-824,0.04 uM,0.1692963751669515,263.0,0.23576831840004253
paclitaxel,0.04 uM,0.3015516685813556,697.3333333333334,0.5123713324359628
palbociclib,0.04 uM,0.1735846245808699,318.3333333333333,0.26265182793844255
palmitoylethanolamide,0.04 uM,0.1212314952319575,239.0,0.19019120204120893
palomid-529,0.04 uM,0.1918738033194168,367.6666666666667,0.29676912275135486
palonosetron,0.04 uM,0.0227216135690735,220.33333333333334,0.07905756413793083
palovarotene,0.04 uM,0.1343155454061475,249.33333333333334,0.20447351062561833
pantoprazole,0.04 uM,0.009007443936974,224.66666666666666,0.050263629644626905
papaverine,0.04 uM,0.0877044981180008,303.6666666666667,0.18234473872114793
paricalcitol,0.04 uM,0.1417174059233937,275.6666666666667,0.22084494676423314
pasireotide,0.04 uM,0.0306100852737071,180.33333333333334,0.08301451154691125
pazopanib,0.04 uM,0.0359026590826305,210.0,0.09701897833153515
pazufloxacin,0.04 uM,-0.0005316297271801,175.0,0.0
pd123319,0.04 uM,0.014738598260902,205.0,0.061417023217752706
pd153035,0.04 uM,0.002584106213866,226.66666666666666,0.02704162283508683
pelitinib,0.04 uM,0.0574686177813892,229.0,0.12817899407379685
pemirolast,0.04 uM,0.0613775486377688,214.66666666666666,0.12825397017916404
penciclovir,0.04 uM,-0.0011577096584381,276.0,0.0
penfluridol,0.04 uM,0.0236746383105905,254.33333333333334,0.08670158960015038
pentamidine,0.04 uM,-0.0288660605041702,199.66666666666666,0.0
pentoxifylline,0.04 uM,0.1193272670383965,167.66666666666666,0.1580436147184452
perhexiline,0.04 uM,-0.0900483342206282,212.33333333333334,0.0
perindopril,0.04 uM,0.1361184351854446,346.0,0.24248242422932353
pf-02545920,0.04 uM,0.0122938673914464,389.0,0.0772685575225382
pf-03084014,0.04 uM,0.6336079510960426,600.3333333333334,0.6891127419885841
pf-03758309,0.04 uM,0.6176664144881242,446.6666666666667,0.5868843212942193
pf-03814735,0.04 uM,0.2846735922366368,427.3333333333333,0.38970925345093943
pf-04136309,0.04 uM,0.0526362464624954,234.66666666666666,0.1241800699258547
pf-04447943,0.04 uM,0.0521430973128975,315.3333333333333,0.14327390408936713
pf-04457845,0.04 uM,0.0366581439659278,247.33333333333334,0.10639232593265821
pf-04620110,0.04 uM,0.0179391409117655,259.6666666666667,0.07625927358863895
pf-04691502,0.04 uM,0.0958979657597579,337.3333333333333,0.2009639083180688
ph-797804,0.04 uM,0.0534820019240288,214.33333333333334,0.11962788614372917
pha-848125,0.04 uM,0.4302851719017064,372.0,0.4470266366972972
phenazone,0.04 uM,0.0224387533040059,360.3333333333333,0.10046975044212865
phenformin,0.04 uM,0.061533385637031,318.0,0.15629774329791138
phenprocoumon,0.04 uM,0.1027118766753528,310.3333333333333,0.1994841007296714
phensuximide,0.04 uM,0.2248432056562713,317.0,0.29830000272672486
phentermine,0.04 uM,0.0303429394678098,184.0,0.08348750429483164
phentolamine,0.04 uM,0.0082177982011263,259.6666666666667,0.05161424507743577
phenylacetylglutamine,0.04 uM,0.0883409453893356,228.33333333333334,0.1586899493923875
phenylbutazone,0.04 uM,0.0816089691501583,224.0,0.15106946707456007
phenylbutyrate,0.04 uM,0.1382726937338302,220.0,0.19487821550446716
phenylephrine,0.04 uM,0.0099731009554764,266.3333333333333,0.057585297111095425
phenytoin,0.04 uM,0.1899542342645259,365.0,0.29420812591853124
physostigmine,0.04 uM,0.0317596458292471,223.0,0.09403163743578041
pibenzimol,0.04 uM,0.0957402374214277,189.0,0.15030100831144813
piclamilast,0.04 uM,0.0710176805178066,300.6666666666667,0.1632712152598964
picolinic-acid,0.04 uM,0.0898422483118047,208.66666666666666,0.15298561159349516
picotamide,0.04 uM,0.1404761037481203,259.6666666666667,0.2133993390590877
pidotimod,0.04 uM,-0.0077959128396237,223.33333333333334,0.0
piketoprofen,0.04 uM,0.0620624935787871,228.66666666666666,0.13310665906048993
pilaralisib,0.04 uM,0.0046170155136503,256.0,0.03841354531657239
pilocarpine,0.04 uM,-0.0061497707043253,234.33333333333334,0.0
pimavanserin,0.04 uM,0.0264449129984028,315.3333333333333,0.10203278808581451
pimecrolimus,0.04 uM,0.0211161001989408,235.66666666666666,0.0788205894861613
pimobendan,0.04 uM,0.0502672158554923,226.33333333333334,0.11917918674943573
pimozide,0.04 uM,0.0937507355207487,283.3333333333333,0.18210418194149497
pinaverium,0.04 uM,0.0736136951628419,178.66666666666666,0.12814002920962697
pindolol,0.04 uM,0.0443029131291621,264.6666666666667,0.12099000867488546
pinitol,0.04 uM,0.0208444712189563,182.66666666666666,0.06894596190435213
pioglitazone,0.04 uM,0.0653103897559472,213.0,0.13178460568159175
piperidolate,0.04 uM,0.0791104868913857,259.6666666666667,0.1601433363478112
piracetam,0.04 uM,-0.0211351303389466,195.66666666666666,0.0
pirenoxine,0.04 uM,0.0462907571894234,217.33333333333334,0.11207120842762719
pirenzepine,0.04 uM,0.0299745252972437,237.33333333333334,0.0942408660232542
piretanide,0.04 uM,0.0200304248741442,221.66666666666666,0.07445245417241408
pirfenidone,0.04 uM,0.053223168670085,201.0,0.11556654617628305
piribedil,0.04 uM,0.0224391736015765,237.0,0.08148193693640574
piroxicam,0.04 uM,0.202846768845676,321.6666666666667,0.2854110730553167
pitavastatin,0.04 uM,0.0472393688064483,272.6666666666667,0.12680950564316001
pki-179,0.04 uM,0.3026240811828107,316.6666666666667,0.34588892706214086
podophyllotoxin,0.04 uM,0.6238861180382378,726.3333333333334,0.7521498805858456
pomalidomide,0.04 uM,0.0584664042141836,218.0,0.12614358839136341
pralatrexate,0.04 uM,0.2812298140416748,600.6666666666666,0.45923099016911906
pramipexole,0.04 uM,-0.0108734717513332,185.0,0.0
pranlukast,0.04 uM,0.0804837391539877,233.66666666666666,0.15322731658566036
pravastatin,0.04 uM,0.006466651722753,344.0,0.05269903941098205
praziquantel,0.04 uM,0.0242376969561115,280.0,0.09204674454136438
prazosin,0.04 uM,0.100597032699151,223.66666666666666,0.16760113677764693
prednisone,0.04 uM,0.0087587445244566,174.33333333333334,0.04366112165330238
pregnenolone,0.04 uM,-0.0161889050781286,212.0,0.0
preladenant,0.04 uM,0.0186543005781426,305.0,0.08427973216526945
primaquine,0.04 uM,0.1306487760000747,209.66666666666666,0.18492733454303906
primidone,0.04 uM,0.0062080052677295,203.33333333333334,0.03969758346400713
pritelivir,0.04 uM,0.0804447682292396,363.0,0.19093518083349012
probenecid,0.04 uM,0.0563084797369871,194.33333333333334,0.11688110075258117
probucol,0.04 uM,0.0676661576396088,190.0,0.12669115647114876
procainamide,0.04 uM,0.0527772095977285,226.0,0.12202847219532577
procaine,0.04 uM,0.0570770638945706,209.66666666666666,0.12223040465690391
prochlorperazine,0.04 uM,0.0535343289715785,198.33333333333334,0.11513245865990251
progesterone,0.04 uM,0.1182968608441443,300.6666666666667,0.21072351087711777
proglumide,0.04 uM,0.0114778830078362,271.3333333333333,0.062354272115821466
proguanil,0.04 uM,0.1032821037294404,279.3333333333333,0.1897831547536406
propafenone,0.04 uM,0.1103706791074747,298.3333333333333,0.20275029259919564
propentofylline,0.04 uM,-0.0001809147543127,164.33333333333334,0.0
propranolol,0.04 uM,0.0209063950610365,231.33333333333334,0.07770383011986776
propylthiouracil,0.04 uM,-0.0450304715738743,220.0,0.0
protirelin,0.04 uM,0.0161616324357645,258.0,0.0721499787681102
prx-08066,0.04 uM,0.0324483500985364,190.66666666666666,0.0878855426358379
ps178990,0.04 uM,0.1647139641532872,267.6666666666667,0.23460977173109046
psi-6130,0.04 uM,0.0344329018278274,334.6666666666667,0.11994351811811789
pterostilbene,0.04 uM,0.0364790972008181,243.0,0.10519834793967513
pyrazinamide,0.04 uM,0.0653409780791467,211.33333333333334,0.1312987401955432
pyrazinoylguanidine,0.04 uM,0.1744372449027244,264.6666666666667,0.2400783375867725
pyrimethamine,0.04 uM,0.0367184099675903,191.33333333333334,0.09365284911344048
quercetin,0.04 uM,0.1301449326122895,268.6666666666667,0.2089316658249695
quetiapine,0.04 uM,0.0399657690978546,209.33333333333334,0.10219908885797875
quiflapon,0.04 uM,0.0939624954467763,466.0,0.23380509525999488
quinapril,0.04 uM,0.0239735632828042,174.33333333333334,0.07223376532235652
quinidine,0.04 uM,0.0798636134383143,405.3333333333333,0.20103162354879042
quizartinib,0.04 uM,0.1289425780118991,202.66666666666666,0.18062301142442436
r(-)-apomorphine,0.04 uM,-0.0024554484575079,197.33333333333334,0.0
r-428,0.04 uM,0.0304066378996329,290.3333333333333,0.10498237493630072
r547,0.04 uM,0.2776073626794437,351.0,0.3487809773524099
rabeprazole,0.04 uM,0.1498790943988343,224.33333333333334,0.20488076019228496
racecadotril,0.04 uM,0.1245361549310245,283.0,0.2097609716446753
raclopride,0.04 uM,0.0672500163449055,256.0,0.14660538464483897
radezolid,0.04 uM,0.0721015345531302,228.66666666666666,0.14346878700161605
raf265,0.04 uM,0.069000625776383,210.0,0.13449926282947963
raloxifene,0.04 uM,0.3295441172350024,344.3333333333333,0.376383049843689
raltegravir,0.04 uM,0.1276583821345512,339.3333333333333,0.23255285288583424
ramatroban,0.04 uM,0.0564003614559107,214.0,0.1227528466584489
ramelteon,0.04 uM,0.1002496334071189,311.3333333333333,0.19739581880324242
ramipril,0.04 uM,0.0422096444282552,242.33333333333334,0.11300461158109461
ranitidine,0.04 uM,0.0340681769359373,192.33333333333334,0.09044518850217664
ranolazine,0.04 uM,0.0603689512174619,233.33333333333334,0.13261081681310888
rasagiline,0.04 uM,0.0497425443880934,184.0,0.10689481784286554
rebamipide,0.04 uM,0.0946370029981226,315.3333333333333,0.1930186047712979
refametinib,0.04 uM,0.0713684421904041,280.6666666666667,0.15813655335368715
regadenoson,0.04 uM,-0.0001276303622965,235.66666666666666,0.0
regorafenib,0.04 uM,0.1252473684702102,265.3333333333333,0.20368730093842843
relcovaptan,0.04 uM,0.120096458292471,209.66666666666666,0.17730196030897877
repaglinide,0.04 uM,0.0343775392978228,190.33333333333334,0.09038129554675267
reparixin,0.04 uM,0.0762685514677725,203.66666666666666,0.13925681844820031
resatorvid,0.04 uM,0.2877260033437007,574.3333333333334,0.4542085550377656
reserpine,0.04 uM,0.0464603239093278,222.66666666666666,0.11364555724083035
resiquimod,0.04 uM,0.0391085021528575,186.33333333333334,0.09538160146169689
resminostat,0.04 uM,0.0841646819281384,231.33333333333334,0.15590778196941213
resorcinol,0.04 uM,-0.0281649808064109,230.66666666666666,0.0
resveratrol,0.04 uM,0.0444990986952095,270.0,0.12247324683128337
retapamulin,0.04 uM,0.0766384133299709,179.33333333333334,0.13098980778145883
retigabine,0.04 uM,-0.0138884530247415,237.33333333333334,0.0
rg-7388,0.04 uM,0.1540094286755022,220.33333333333334,0.2058247038626423
rg2833,0.04 uM,0.084936371617772,242.33333333333334,0.16030134720837733
rg4733,0.04 uM,0.0694934246780053,249.33333333333334,0.1470773413691406
ribavirin,0.04 uM,0.1008703195195531,230.0,0.17018816600181896
rifabutin,0.04 uM,-0.0281139847011684,238.66666666666666,0.0
rifaximin,0.04 uM,0.2304085058888359,338.3333333333333,0.3119646532078429
rilmenidine,0.04 uM,0.0337216882886416,297.6666666666667,0.11194469021343384
rilpivirine,0.04 uM,0.2316338601062885,599.6666666666666,0.41642780385867073
riluzole,0.04 uM,0.0476629353582336,306.6666666666667,0.1350850913681279
rimantadine,0.04 uM,0.0190033110108623,213.33333333333334,0.07114227346700445
rimcazole,0.04 uM,0.0225013075924421,174.33333333333334,0.06998062828931041
rimexolone,0.04 uM,0.3393358130890003,408.0,0.4157465672319901
rimonabant,0.04 uM,0.0395403345568662,178.66666666666666,0.09391299247178933
riociguat,0.04 uM,0.0026868456200323,218.0,0.02704165984642473
ripasudil,0.04 uM,-0.008444431991183,195.0,0.0
risperidone,0.04 uM,0.0043389653207804,195.33333333333334,0.032528573040899254
ritodrine,0.04 uM,0.0989420409650032,329.3333333333333,0.20169355427223234
ritonavir,0.04 uM,0.0296578777774664,227.33333333333334,0.09174561948704259
rivaroxaban,0.04 uM,0.3803237225288838,570.3333333333334,0.5203850687182223
rizatriptan,0.04 uM,-0.0103780810146917,227.33333333333334,0.0
ro-4987655,0.04 uM,0.4561804524269849,350.6666666666667,0.4468886455113507
rociletinib,0.04 uM,0.0284183735418009,262.3333333333333,0.09647395655589444
rocuronium,0.04 uM,0.0544238654300578,168.0,0.10683980209254026
roflumilast,0.04 uM,0.4167803571595356,493.0,0.5064782767242558
rolipram,0.04 uM,-0.0610544799051061,322.6666666666667,0.0
romidepsin,0.04 uM,0.7136725368227371,744.0,0.8141786356087914
ropinirole,0.04 uM,-0.0045643615679901,195.33333333333334,0.0
roquinimex,0.04 uM,0.187629194803254,387.6666666666667,0.3013444375807095
roscovitine,0.04 uM,0.0139046344812126,287.3333333333333,0.07062468697150626
rosiglitazone,0.04 uM,0.1607579833188564,213.66666666666666,0.20708011813205915
rosuvastatin,0.04 uM,0.0447815853624366,211.66666666666666,0.10878266884409313
rotigotine,0.04 uM,0.0006402766492009,198.0,0.012580565662431056
rottlerin,0.04 uM,0.1875095967945305,328.3333333333333,0.27723814212714176
rotundine,0.04 uM,0.1713509064417607,374.3333333333333,0.2829802955383322
roxithromycin,0.04 uM,0.0807130815283887,250.0,0.15871782757973954
rs-127445,0.04 uM,0.0657486900725713,243.0,0.14123112907489205
ru-58841,0.04 uM,0.0862705128564357,199.33333333333334,0.14652269447108887
